FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1051968,"","","Y","","","","","","","",
1051971,"","","Y","","","","","","","",
1051975,"","","Y","","","","","","","",
1051985,"","","Y","","","","","","","",
1051986,"","Y","","","","","","","","",2016
1051987,"","","Y","","","","","","","",
1051989,"","","Y","","","","","","","",
1051994,"","","Y","","","","","","","",
1051997,"","","Y","","","","","","","",
1051998,"","","Y","","","","","","","",
1051999,"","","Y","","","","","","","",
1052000,"","","Y","","","","","","","",
1052002,"","","Y","","","","","","","",
1052003,"","","Y","","","","","","","",
1052004,"","","Y","","","","","","","",
1052007,"","","Y","","","","","","","",
1052011,"","","Y","","","","","","","",
1052012,"","","Y","","","","","","","",
1052013,"","","Y","","","","","","","",
1052014,"","","Y","","","","","","","",
1052024,"","","Y","","","","","","","",
1052030,"","","Y","","","","","","","",
1052035,"","","Y","","","","","","","",
1052039,"","","Y","","","","","","","",
1052040,"","","Y","","","","","","","",
1052045,"","","Y","","","","","","","",
1052051,"","","","","","","Y","","","",
1052058,"","","Y","","","","","","","",
1052059,"","","Y","","","","","","","",
1052062,"","","Y","","","","","","","",
1052066,"","","Y","","","","","","","",
1052067,"","","Y","","","","","","","",
1052069,"","","Y","","","","","","","",
1052072,"","","Y","","","","","","","",
1052077,"","","","","Y","","","Y","","",
1052079,"","","Y","","","","","","","",
1052083,"","","Y","","","","","","","",
1052084,"","","","","","","","","Y","Y",
1052096,"","","Y","","","","","","","",
1052097,"","","Y","","","","","","","",
1052098,"","","Y","","","","","","","",
1052100,"","","Y","","","","","","","",
1052101,"","","Y","","","","","","","",
1052104,"","","Y","","","","","","","",
1052108,"Y","","","","","","","","","",
1052111,"","","Y","","","","","","","",
1052112,"Y","","","","","","","","","",
1052116,"","","Y","","","","","","","",
1052120,"","","Y","","","","","","","",
1052124,"","","Y","","","","","","","",
1052127,"","","Y","","","","","","","",
1052131,"","","Y","","","","","","","",
1052133,"","","Y","","","","","","","",
1052138,"","","Y","","","","","","","",
1052142,"","","Y","","","","","","","",
1052151,"","","Y","","","","","","","",
1052155,"","","Y","","","","","","","",
1052156,"","","Y","","","","","","","",
1052158,"Y","","","","","","","","","",
1052160,"","","Y","","","","","","","",
1052163,"","","Y","","","","","","","",
1052166,"","","Y","","","","","","","",
1052167,"","","Y","","","","","","","",
1052168,"","","Y","","","","","","","",
1052171,"","","Y","","","","","","","",
1052173,"","","Y","","","","","","","",
1052175,"","","Y","","","","","","","",
1052177,"","","Y","","","","","","","",
1052178,"","","Y","","","","","","","",
1052181,"","","Y","","","","","","","",
1052182,"","","","","","","Y","","","",
1052184,"","","Y","","","","","","","",
1052185,"","","Y","","","","","","","",
1052186,"","","Y","","","","","","","",
1052196,"","","Y","","","","","","","",
1052199,"","","Y","","","","","","","",
1052203,"","Y","","","","","","","","",2016
1052205,"","","","","","","Y","","","",
1052206,"","Y","","","","","","","","",2016
1052207,"","","Y","","","","","","","",
1052211,"","","Y","","","","","","","",
1052212,"","","Y","","","","","","","",
1052214,"","","Y","","","","","","","",
1052219,"","","Y","","","","","","","",
1052222,"","","","","","","Y","","","",
1052223,"","","Y","","","","","","","",
1052230,"","","Y","","","","","","","",
1052238,"","","Y","","","","","","","",
1052239,"","","Y","","","","","","","",
1052241,"","","Y","","","","","","","",
1052244,"","","","","","","Y","","","",
1052246,"","","Y","","","","","","","",
1052249,"","","Y","","","","","","","",
1052250,"","","","","","","Y","","","",
1052259,"","","Y","","","","","","","",
1052260,"","","Y","","","","","","","",
1052263,"","","Y","","","","","","","",
1052264,"","","Y","","","","","","","",
1052275,"","","Y","","","","","","","",
1052281,"","","Y","","","","","","","",
1052282,"","","Y","","","","","","","",
1052286,"","","Y","","","","","","","",
1052299,"","","Y","","","","","","","",
1052312,"","","Y","","","","","","","",
1052313,"","","Y","","","","","","","",
1052315,"","Y","","","","","","","","",2016
1052327,"","","Y","","","","","","","",
1052329,"","Y","","","","","","","","",2016
1052331,"","","Y","","","","","","","",
1052335,"","","Y","","","","","","","",
1052339,"","","Y","","","","","","","",
1052343,"","","Y","","","","","","","",
1052345,"","","Y","","","","","","","",
1052346,"","","Y","","","","","","","",
1052347,"","","Y","","","","","","","",
1052354,"","","Y","","","","","","","",
1052358,"","","Y","","","","","","","",
1052364,"","","Y","","","","","","","",
1052367,"","","Y","","","","","","","",
1052368,"","","Y","","","","","","","",
1052369,"","","Y","","","","","","","",
1052370,"","","Y","","","","","","","",
1052373,"","","Y","","","","","","","",
1052374,"","Y","","","","","","","","",2016
1052379,"","Y","","","","","","","","",2016
1052383,"","","Y","","","","","","","",
1052394,"","","Y","","","","","","","",
1052395,"Y","","","","","","","","","",
1052399,"Y","","","","","","","","","",
1052417,"","","Y","","","","","","","",
1052418,"","","Y","","","","","","","",
1052421,"","","Y","","","","","","","",
1052424,"","","Y","","","","","","","",
1052436,"","","Y","","","","","","","",
1052443,"","","Y","","","","","","","",
1052447,"","","Y","","","","","","","",
1052457,"","","Y","","","","","","","",
1052458,"","","Y","","","","","","","",
1052459,"","","Y","","","","","","","",
1052467,"","","Y","","","","","","","",
1052471,"","","Y","","","","","","","",
1052476,"","","Y","","","","","","","",
1052479,"","","Y","","","","","","","",
1052483,"","","Y","","","","","","","",
1052492,"","","Y","","","","","","","",
1052498,"","","","Y","","","","","","",
1052499,"","","Y","","","","","","","",
1052500,"","","Y","","","","","","","",
1052501,"","","Y","","","","","","","",
1052502,"Y","","","","","","","","","",
1052510,"","","Y","","","","","","","",
1052518,"","","Y","","","","","","","",
1052521,"","","Y","","","","","","","",
1052527,"","","Y","","","","","","","",
1052530,"","","Y","","","","","","","",
1052533,"","","Y","","","","","","","",
1052537,"","","Y","","","","","","","",
1052540,"","","Y","","","","","","","",
1052541,"","","Y","","","","","","","",
1052542,"","","Y","","","","","","","",
1052547,"","","Y","","","","","","","",
1052551,"","","Y","","","","","","","",
1052554,"","","Y","","","","","","","",
1052561,"","","Y","","","","","","","",
1052567,"","","Y","","","","","","","",
1052575,"Y","","","","","","","","","",
1052577,"","","Y","","","","","","","",
1052581,"Y","","","","","","","","","",
1052582,"","","Y","","","","","","","",
1052586,"","","Y","","","","","","","",
1052590,"","","Y","","","","","","","",
1052595,"Y","","","","","","","","","",
1052597,"","","Y","","","","","","","",
1052601,"","","Y","","","","","","","",
1052608,"","","Y","","","","","","","",
1052609,"","Y","","","","","","","","",2016
1052610,"","Y","","","","","","","","",2016
1052613,"","Y","","","","","","","","",2016
1052616,"","Y","","","","","","","","",2016
1052620,"","Y","","","","","","","","",2016
1052621,"","","Y","","","","","","","",
1052623,"","Y","","","","","","","","",2016
1052625,"","Y","","","","","","","","",2016
1052628,"","Y","","","","","","","","",2016
1052632,"","","Y","","","","","","","",
1052635,"","","Y","","","","","","","",
1052637,"","Y","","","","","","","","",2016
1052643,"","Y","","","","","","","","",2016
1052646,"","","Y","","","","","","","",
1052647,"","","Y","","","","","","","",
1052652,"","","Y","","","","","","","",
1052662,"","","Y","","","","","","","",
1052672,"Y","","","","","","","","","",
1052688,"","","Y","","","","","","","",
1052690,"Y","","","","","","","","","",
1052692,"","","","","Y","","","","","",
1052696,"","","","","","Y","","","","",2016
1052702,"","Y","","","","","","","","",2016
1052705,"","Y","","","","","","","","",2016
1052711,"","","Y","","","","","","","",
1052717,"","","","","","","Y","","","",
1052721,"","","Y","","","","","","","",
1052727,"","","Y","","","","","","","",
1052728,"","","Y","","","","","","","",
1052730,"","","Y","","","","","","","",
1052731,"","","Y","","","","","","","",
1052733,"","","Y","","","","","","","",
1052734,"","","Y","","","","","","","",
1052737,"","","Y","","","","","","","",
1052738,"","","Y","","","","","","","",
1052739,"","","Y","","","","","","","",
1052743,"","","Y","","","","","","","",
1052751,"","","Y","","","","","","","",
1052753,"","","Y","","","","","","","",
1052754,"","","Y","","","","","","","",
1052757,"","","Y","","","","","","","",
1052758,"","","Y","","","","","","","",
1052759,"","Y","","","","","","","","",2016
1052761,"","","Y","","","","","","","",
1052762,"","","Y","","","","","","","",
1052764,"","","Y","","","","","","","",
1052765,"","","Y","","","","","","","",
1052768,"","","Y","","","","","","","",
1052772,"","","Y","","","","","","","",
1052774,"","","Y","","","","","","","",
1052779,"","","Y","","","","","","","",
1052780,"","","Y","","","","","","","",
1052781,"","","Y","","","","","","","",
1052787,"","","","","","","","","","Y",
1052793,"","","Y","","","","","","","",
1052794,"","","Y","","","","","","","",
1052800,"","","Y","","","","","","","",
1052802,"","","Y","","","","","","","",
1052803,"","","Y","","","","","","","",
1052810,"","","Y","","","","","","","",
1052814,"","","Y","","","","","","","",
1052816,"","","Y","","","","","","","",
1052823,"Y","","Y","","","","","","","",
1052826,"","","Y","","","","","","","",
1052830,"","","Y","","","","","","","",
1052831,"","","Y","","","","","","","",
1052833,"","","Y","","","","","","","",
1052835,"","","Y","","","","","","","",
1052841,"","","Y","","","","","","","",
1052842,"","","Y","","","","","","","",
1052844,"","","Y","","","","","","","",
1052848,"","","Y","","","","","","","",
1052858,"","","Y","","","","","","","",
1052860,"","","Y","","","","","","","",
1052863,"","","Y","","","","","","","",
1052875,"","","Y","","","","","","","",
1052877,"","","Y","","","","","","","",
1052879,"","","Y","","","","","","","",
1052880,"","","Y","","","","","","","",
1052882,"","","Y","","","","","","","",
1052885,"","","Y","","","","","","","",
1052887,"","","Y","","","","","","","",
1052889,"","","Y","","","","","","","",
1052896,"","","Y","","","","","","","",
1052902,"","","Y","","","","","","","",
1052908,"","","Y","","","","","","","",
1052909,"","","Y","","","","","","","",
1052910,"Y","","","","","","","","","",
1052912,"Y","","","","","","","","","",
1052916,"","","Y","","","","","","","",
1052925,"Y","","","","","","","","","",
1052927,"","","Y","","","","","","","",
1052934,"","","Y","","","","","","","",
1052936,"","","Y","","","","","","","",
1052938,"","","Y","","","","","","","",
1052939,"","","Y","","","","","","","",
1052944,"","","Y","","","","","","","",
1052946,"","","Y","","","","","","","",
1052953,"","","Y","","","","","","","",
1052966,"","","Y","","","","","","","",
1052973,"","Y","","","","","","","","",2016
1052975,"","","Y","","","","","","","",
1052976,"","","Y","","","","","","","",
1052980,"","","Y","","","","","","","",
1052981,"","","Y","","","","","","","",
1052988,"","","Y","","","","","","","",
1052991,"","","Y","","","","","","","",
1053001,"","","Y","","","","","","","",
1053012,"","","Y","","","","","","","",
1053016,"","","Y","","","","","","","",
1053022,"","","Y","","","","","","","",
1053023,"","","Y","","","","","","","",
1053026,"","","Y","","","","","","","",
1053027,"","","Y","","","","","","","",
1053031,"","","Y","","","","","","","",
1053034,"","","Y","","","","","","","",
1053038,"","","Y","","","","","","","",
1053039,"","","Y","","","","","","","",
1053043,"","","Y","","","","","","","",
1053046,"","","Y","","","","","","","",
1053048,"","","Y","","","","","","","",
1053057,"","","Y","","","","","","","",
1053060,"","","Y","","","","","","","",
1053065,"","Y","","","","","","","","",2016
1053073,"","","Y","","","","","","","",
1053079,"","","Y","","","","","","","",
1053081,"","Y","","","","","","","","",2016
1053082,"","","Y","","","","","","","",
1053089,"","","Y","","","","","","","",
1053099,"","","Y","","","","","","","",
1053100,"","","Y","","","","","","","",
1053112,"","","Y","","","","","","","",
1053115,"","","","","Y","","","","","",
1053121,"","Y","","","","","","","","",2016
1053122,"","","Y","","","","","","","",
1053123,"","","","","","Y","","","","",2016
1053126,"","","Y","","","","","","","",
1053132,"","","Y","","","","","","","",
1053138,"","","Y","","","","","","","",
1053140,"","","","","","","Y","","","",
1053144,"","","Y","","","","","","","",
1053152,"","","Y","","","","","","","",
1053155,"","","Y","","","","","","","",
1053157,"","","Y","","","","","","","",
1053163,"","","Y","","","","","","","",
1053176,"","","Y","","","","","","","",
1053179,"","","Y","","","","","","","",
1053181,"","","Y","","","","","","","",
1053182,"","","Y","","","","","","","",
1053187,"","","Y","","","","","","","",
1053188,"","","Y","","","","","","","",
1053193,"","","Y","","","","","","","",
1053200,"","","Y","","","","","","","",
1053201,"","","Y","","","","","","","",
