"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
"904383","33292","6112","BTG PACTUAL BRAZIL INVESTMENT FUND I, LP","805-3889172477","","Cayman Islands","Y","Y"
"904383","53869","10553","BTG PACTUAL INFRASTRUCTURE IIB, LP","805-1095235369","","Cayman Islands","Y","Y"
"904383","53869","10552","BTG PACTUAL INFRASTRUCTURE IIA, LP","805-2089926899","","Cayman Islands","Y","Y"
"904383","53869","10551","BTG PACTUAL INFRASTRUCTURE II, LP","805-1341029276","","Cayman Islands","Y","Y"
"904383","33292","6118","BTG PACTUAL BRAZIL INVESTMENT FUND IB, LP","805-3429269911","","Cayman Islands","Y","Y"
"918132","23030","4360","HPEF6 FEEDER FUND L.P.","805-3884406134","","Cayman Islands","Y","Y"
"918421","58131","11736","EQT MID MARKET (NO. 1) FEEDER LIMITED PARTNERSHIP","805-1054743770","","United Kingdom","N","Y"
"918421","58131","11737","EQT MID MARKET (NO. 2) FEEDER LIMITED PARTNERSHIP","805-8084889224","","United Kingdom","N","Y"
"918865","66787","13676","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"918865","67080","13741","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"916931","17359","4050","MELFORD REALTY INVESTORS 1 LP","805-4108970529","","United Kingdom","Y","Y"
"916931","64691","13154","MELFORD REALTY INVESTORS II LP","805-3541615507","","United Kingdom","Y","Y"
"916840","15999","3238","CBPE CAPITAL VIII SPECIAL INVESTORS LP","805-1517672004","","United Kingdom","Y","Y"
"917244","120585","83432","PENSATO EUROPEAN EQUITY FUND LP","805-3773139227","Delaware","United States","N","Y"
"917244","120585","83431","PENSATO EUROPEAN EQUITY FUND LIMITED","805-5271977183","","Cayman Islands","N","Y"
"917244","5021","12987","PENSATO EUROPA FUND LP","805-3730142819","Delaware","United States","N","Y"
"917244","5021","12988","PENSATO EUROPA FUND LIMITED","805-9339983486","","Cayman Islands","N","Y"
"917177","2655","1274","ONSLOW MACRO FUND (CAYMAN) LIMITED","805-8736996285","","Cayman Islands","N","Y"
"919381","18625","12370","ORCHARD MAKIRA LIMITED","805-8494151482","","British Virgin Islands","N","Y"
"919381","18625","3666","ORCHARD MAKIRA LP","805-4714901703","Delaware","United States","N","Y"
"919381","58578","11821","ORCHARD LANDMARK LIMITED","805-9748090212","","Cayman Islands","N","Y"
"919381","58578","11820","ORCHARD LANDMARK LP","805-8667871467","Delaware","United States","N","Y"
"919381","18608","3662","ORCHARD CENTAR LIMITED","805-8319835674","","British Virgin Islands","N","Y"
"919381","18608","3663","ORCHARD CENTAR LP","805-2889501482","Delaware","United States","N","Y"
"919380","64751","13192","TAIZEN OFFSHORE FUND","805-6146779599","","Cayman Islands","N","Y"
"919534","53987","10594","SERENITAS CREDIT GAMMA OFFSHORE FUND, LTD.","805-9255423793","","Cayman Islands","Y","Y"
"919534","53987","10595","SERENITAS CREDIT GAMMA FUND, LLC","805-4150487849","Delaware","United States","Y","Y"
"919539","65827","13451","LIQUIDALTS H2O FORCE 10 FEEDER FUND","805-5828069236","","Jersey","N","Y"
"919539","65815","13442","LIQUIDALTS OMEGA FEEDER FUND","805-4402578760","","Jersey","N","Y"
"919539","65805","13439","LIQUIDALTS TUDOR TENSOR FEEDER FUND","805-2311533065","","Jersey","N","Y"
"919447","124734","87461","SCOPERTA PARTNERS, LP","805-8247366756","Delaware","United States","N","Y"
"919447","124734","87462","SCOPERTA PARTNERS OFFSHORE FUND, LTD","805-1041630650","","Cayman Islands","N","Y"
"916801","21900","83428","ALCHEMY INDIA FUND (CAYMAN) PARTNERS L.P. - SERIES B","805-8647690003","","Cayman Islands","Y","N"
"922148","55167","10884","SILVARIS ONSHORE FUND LP","805-6476653302","Delaware","United States","N","Y"
"922148","55167","10885","SILVARIS OFFSHORE FUND LIMITED","805-2631971628","","Cayman Islands","N","Y"
"901143","3371","3131","CRANSHIRE CAPITAL OFFSHORE, LTD.","805-1578814297","","Cayman Islands","Y","N"
"901143","3371","3132","CRANSHIRE CAPITAL, LP","805-7829060301","Illinois","United States","Y","N"
"923108","46229","8350","EVOLUTION FUND LTD. SPC, SEGREGATED PORTFOLIO EVO1","805-1782172376","","Cayman Islands","N","Y"
"923108","46230","11571","EVOLUTION US LENDING FUND","805-2674553035","","Cayman Islands","Y","N"
"923108","46230","25364","EVOLUTION INCOME FUND LTD.","805-9343763152","","Cayman Islands","Y","N"
"921349","66787","13676","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"921349","67080","13741","TRILOGY CAYMAN FEEDER LIMITED","805-8794719839","","Cayman Islands","N","Y"
"919402","32906","6967","TDR CAPITAL II C HOLDINGS L.P.","805-2773142840","","United Kingdom","Y","Y"
"923134","50487","9445","GAVEA JUS BRAZILIAN GOVERNMENT LIABILITIES FUND II-B L.P.","805-7207446081","","Cayman Islands","N","Y"
"923134","50487","9443","GAVEA JUS BRAZILIAN GOVERNMENT LIABILITIES FUND II-A L.P.","805-4739126215","","Cayman Islands","N","Y"
"923134","34831","6460","GAVEA INVESTMENT FUND LTD","805-1639515064","","Cayman Islands","Y","N"
"923134","34831","6458","GAVEA INVESTMENT FUND US LP","805-9640245351","Delaware","United States","Y","N"
"923134","37784","7590","GÁVEA FUND LTD.","805-5873792409","","Cayman Islands","N","Y"
"923134","37784","7591","GÁVEA FUND (US) LP.","805-4355956517","Delaware","United States","N","Y"
"923134","61813","12529","GAVEA FUND PLUS US LP","805-1966775717","Delaware","United States","N","Y"
"923134","61813","12528","GAVEA FUND PLUS LTD","805-2648853380","","Cayman Islands","N","Y"
"921325","65759","13429","ESDF V, LP","805-1572979588","","Cayman Islands","N","Y"
"920104","66774","13670","TCI REAL ESTATE PARTNERS FUND I LIMITED","805-7915370072","","Cayman Islands","N","Y"
"920104","30398","5544","THE CHILDREN'S INVESTMENT FUND LP","805-8527362041","Delaware","United States","N","Y"
"920104","30398","5543","THE CHILDREN'S INVESTMENT FUND","805-9399433920","","Cayman Islands","N","Y"
"918199","120717","83461","CT INVEST FUND LIMITED","805-7709067721","","Cayman Islands","N","Y"
"888998","46766","8470","DEVELOPMENT CAPITAL AFRICA FUND, L.P.","805-5121566697","Delaware","United States","N","Y"
"888998","46766","11593","DEVELOPMENT CAPITAL AFRICA OFFSHORE FUND LTD.","805-8817856569","","Cayman Islands","N","Y"
"916249","67279","13760","SIMPLEX VALUE UP TRUST","805-1670877449","","Cayman Islands","N","Y"
"920087","23111","5717","SEAGRASS INVESTMENTS LIMITED","805-1294671635","","Cayman Islands","Y","Y"
"917871","63667","12900","MACROSYNERGY TRADING FUND LP","805-6226397215","","Cayman Islands","Y","Y"
"917871","63667","12899","MACROSYNERGY TRADING FUND LIMITED","805-7165020311","","Cayman Islands","Y","Y"
"926409","65506","13367","CONVECTOR CAPITAL PARTNERS, LP","805-3481016291","Delaware","United States","N","Y"
"926409","65506","13368","CONVECTOR INTERNATIONAL PARTNERS, LTD","805-5384563477","","Bermuda","N","Y"
"926999","11123","2608","EB ASIA ABSOLUTE RETURN FUND LIMITED","805-7831413185","","Cayman Islands","Y","Y"
"917368","66759","13661","PELHAM LONG/SHORT FUND LP","805-1585666017","Delaware","United States","N","Y"
"917368","66829","13681","PELHAM LONG/SHORT SMALL CAP LTD","805-9902088489","","Bermuda","N","Y"
"917368","66759","13660","PELHAM LONG/SHORT FUND LTD","805-4993739278","","Bermuda","N","Y"
"917368","66829","13680","PELHAM LONG/SHORT SMALL CAP FUND LP","805-2698120741","","Bermuda","N","Y"
"926841","63059","12784","IRONSHIELD SPECIAL SITUATIONS L2 MASTER FUND L.P","805-7213606757","","Cayman Islands","N","Y"
"926841","37584","7024","IRONSHIELD SPECIAL SITUATIONS FUND","805-5866070010","","Cayman Islands","N","Y"
"926841","37584","7019","IRONSHIELD SPECIAL SITUATIONS FUND L.P","805-3558336887","Delaware","United States","N","Y"
"926841","40165","7342","IRONSHIELD SPECIAL SITUATIONS L1 FUND L.P","805-3488756569","Delaware","United States","N","Y"
"926841","40165","7340","IRONSHIELD SPECIAL SITUATIONS L1 FUND","805-8421924870","","Cayman Islands","N","Y"
"926841","40117","7334","IRONSHIELD SPECIAL SITUATIONS G2 FUND L.P","805-5840681922","Delaware","United States","N","Y"
"926841","40117","7330","IRONSHIELD SPECIAL SITUATIONS G2 FUND","805-4689866675","","Cayman Islands","N","Y"
"895846","66184","13539","BRIDGES PROPERTY ALTERNATIVES FUND III UNIT TRUST","805-1943996712","","United Kingdom","Y","N"
"895846","66136","13538","BRIDGES SUSTAINABLE PROPERTY FUND UNIT TRUST","805-5358932385","","United Kingdom","Y","N"
"927519","64484","13080","RS FEEDER FUND I, LP","805-9938652496","","Guernsey","N","Y"
"927519","64484","13081","RS SPECIAL FEEDER I, LP","805-1794934784","","Guernsey","N","Y"
"927307","56163","11125","TWO OCEAN GLOBAL EQUITIES LP","805-4265863847","Delaware","United States","N","Y"
"927307","56163","11126","TWO OCEAN GLOBAL EQUITIES LTD","805-4116693752","","Cayman Islands","N","Y"
"927348","157781","106469","N2 PARTNERS LP","805-1822485444","Delaware","United States","N","Y"
"877746","42485","7692","DP U.S. OPPORTUNITY REIT, LLC","805-3582163650","Delaware","United States","N","Y"
"926099","67089","13745","ABBEVILLE OPPORTUNITY FUND LP (DELAWARE)","805-9642152691","Delaware","United States","Y","Y"
"926099","67089","13744","ABBEVILLE OPPORTUNITY FUND","805-5147895824","","Cayman Islands","Y","Y"
"904526","120449","83406","ROC ASIA PACIFIC CO-INVESTMENT OFFSHORE FUND, LP","805-5347507975","","Cayman Islands","N","Y"
"904526","120448","83405","ROC ASIA PACIFIC PRIVATE EQUITY OFFSHORE FUND II,LP","805-8534091796","","Cayman Islands","N","Y"
"928057","17381","5352","DENJOY INTEGRAL FUND LIMITED","805-4849486437","","Cayman Islands","Y","N"
"926703","41838","7565","SHEPHERDS HILL FUND L.P.","805-7978853789","","Cayman Islands","Y","Y"
"925222","65827","13451","LIQUIDALTS H2O FORCE 10 FEEDER FUND","805-5828069236","","Jersey","N","Y"
"925222","65815","13442","LIQUIDALTS OMEGA FEEDER FUND","805-4402578760","","Jersey","N","Y"
"925222","65805","13439","LIQUIDALTS TUDOR TENSOR FEEDER FUND","805-2311533065","","Jersey","N","Y"
"927801","66777","13717","ABBERTON OPPORTUNITIES FUND INC.","805-1027651582","","Cayman Islands","N","Y"
"928687","15474","3188","BRAIT IV FUND, L.P.","805-7141545738","","Cayman Islands","N","Y"
"919135","120734","84461","GEMSSTOCK FUND LP","805-9126583020","Delaware","United States","N","Y"
"919135","120734","95462","GEMSSTOCK FUND","805-3663507157","","Cayman Islands","N","Y"
"928914","47135","8575","DEPMSEY HILL ASIA FUND","805-4619867569","","Cayman Islands","N","Y"
"927545","66418","13587","ROTATION CAPITAL CREDIT OPPORTUNITIES OFFSHORE FUND, LTD","805-9274365575","","Cayman Islands","N","Y"
"927545","66418","13586","ROTATION CAPITAL CREDIT OPPORTUNITIES ONSHORE PARTNERS, LP","805-2978825679","Delaware","United States","N","Y"
"927545","66418","13768","ROTATION CAPITAL CREDIT OPPORTUNITIES INTERMEDIATE FUND, LTD","805-6146433430","","Cayman Islands","N","Y"
"929490","10738","2531","M3","805-9113902340","","Mauritius","N","Y"
"929490","10738","2530","M1","805-9283121531","","Mauritius","N","Y"
"879213","68560","107504","CRISPIN INFERENTIAL OFFSHORE PARTNERS, LTD.","805-6004277997","","Cayman Islands","N","Y"
"879213","68560","107505","CRISPIN INFERENTIAL PARTNERS, LP","805-2311116848","Delaware","United States","N","Y"
"929376","57969","11702","VALARC OFFSHORE FUND, LTD","805-6961759842","","Cayman Islands","N","Y"
"929376","57969","11701","VALARC FUND, LP","805-4849856345","Delaware","United States","N","Y"
"929583","7538","5339","MOUNTGRANGE REAL ESTATE OPPORTUNITY FUND L.P.","805-7995250414","","United Kingdom","Y","Y"
"929583","7538","5000","MOREOF (PARALLEL II) L.P.","805-8499997407","","United Kingdom","Y","Y"
"929583","7538","4431","MOUNTGRANGE REAL ESTATE OPPORTUNITY FUND (S) L.P.","805-2161201142","","United Kingdom","Y","Y"
"927503","157796","106475","BARCA GLOBAL FUND, LP","805-8753765201","Delaware","United States","N","Y"
"928244","67269","13769","PRIMESTONE CAPITAL FUND LP (DELAWARE)","805-7554238539","Delaware","United States","Y","Y"
"928244","67269","13770","PRIMESTONE CAPITAL FUND LTD (CAYMAN)","805-1955870007","","Cayman Islands","Y","Y"
"927647","68374","13971","HAWK RIDGE PARTNERS II, L.P.","805-5666597689","Delaware","United States","N","Y"
"927647","68374","13970","HAWK RIDGE PARTNERS, L.P.","805-7851419737","Delaware","United States","Y","N"
"929521","64704","13157","CARLYLE GLOBAL BALANCED-RISK ONSHORE L.P.","805-5237501303","Delaware","United States","N","Y"
"929521","64704","13201","CARLYLE GLOBAL BALANCED-RISK OFFSHORE L.P.","805-9347279920","","Cayman Islands","N","Y"
"915335","52557","10175","ATIKA OFFSHORE FUND, LTD.","805-7466696952","","Cayman Islands","Y","N"
"915335","120699","83457","THE OPTIKA FUND LLC","805-8646215849","Delaware","United States","N","Y"
"915335","120699","83456","THE OPTIKA FUND LIMITED","805-5435475404","","Cayman Islands","N","Y"
"929899","10546","2499","UC FUND LIMITED","805-5043437908","","Cayman Islands","Y","N"
"929910","10546","2499","UC FUND LIMITED","805-5043437908","","Cayman Islands","Y","N"
"927020","54982","10851","KL SPECIAL OPPORTUNITIES FUND LTD","805-6378412220","","Cayman Islands","Y","Y"
"927020","54982","10850","KL SPECIAL OPPORTUNITIES FUND LP","805-8067262915","Delaware","United States","Y","Y"
"926168","6385","2317","NEWSMITH OPPORTUNITIES INTERNATIONAL FUND LIMITED","805-4442983329","","Cayman Islands","N","Y"
"926168","10533","2496","NEWSMITH EUROPEAN FUND LP","805-1299358728","Delaware","United States","N","Y"
"926168","10533","2495","NS EUROPEAN FUND","805-3892733149","","Cayman Islands","N","Y"
"926168","6385","2318","NEWSMITH OPPORTUNITIES US FUND LIMITED","805-3268682016","","Cayman Islands","N","Y"
"926168","6385","2263","NEWSMITH OPPORTUNITIES FUND LP","805-1484407635","","United Kingdom","N","Y"
"929498","158968","107523","M1","805-9283121531","","Mauritius","N","Y"
"929498","10747","2535","M II","805-1182781610","","Mauritius","N","Y"
"929498","10280","2480","M III","805-8112487009","","Mauritius","N","Y"
"929498","64681","13151","INDIA INFRASTRUCTURE FUND (SINGAPORE) PTE LIMITED","805-5863728880","","Singapore","N","Y"
"929498","158968","107524","M3","805-9113902340","","Mauritius","N","Y"
"926123","8693","2262","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LP","805-5336161167","Delaware","United States","N","Y"
"926123","8693","2261","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LTD","805-8596269204","","Cayman Islands","N","Y"
"926123","8724","2260","ALTIMA ONE WORLD AGRICULTURE FUND LP","805-5710811088","Delaware","United States","Y","Y"
"926123","8724","2259","ALTIMA ONE WORLD AGRICULTURE FUND LIMITED","805-9322140778","","Cayman Islands","Y","Y"
"929987","4128","1448","SOTHIC CAPITAL EUROPEAN OPPORTUNITIES FUND II LIMITED","805-6861913074","","Cayman Islands","N","Y"
"929987","4128","1447","SOTHIC CAPITAL EUROPEAN OPPORTUNITIES FUND LIMITED","805-8625167670","","Cayman Islands","N","Y"
"929987","4128","1449","SOTHIC CAPITAL EUROPEAN OPPORTUNITIES FUND L.P.","805-7398817168","","Cayman Islands","N","Y"
"930440","15999","3238","CBPE CAPITAL VIII SPECIAL INVESTORS LP","805-1517672004","","United Kingdom","Y","Y"
"930437","44430","8022","TYRUS CAPITAL EVENT FUND, L.P.","805-1565693646","","Cayman Islands","N","Y"
"930437","44430","8019","TYRUS CAPITAL EVENT FUND LIMITED","805-9553849450","","Cayman Islands","N","Y"
"930437","44430","14102","TYRUS CAPITAL OPPORTUNITIES FUND, L.P.","805-9423536706","","Cayman Islands","N","Y"
"930437","44430","14101","TYRUS CAPITAL OPPORTUNITIES FUND LIMITED","805-1574683702","","Cayman Islands","N","Y"
"929534","64674","13150","PSQUARED US FEEDER FUND, LP - EVENT OPPORTUNITY SERIES","805-9211728310","Delaware","United States","N","Y"
"929534","64674","13149","PSQUARED SICAV PLC - EVENT OPPORTUNITY FUND","805-5591398153","","Malta","N","Y"
"929534","158996","107537","PSQUARED SICAV PLC - SPECIAL CONCENTRATED OPPORTUNISTIC FUND I","805-5247928409","","Malta","N","Y"
"909576","43409","7852","NORTH POLE DELEWARE, LP","805-3498150038","Delaware","United States","N","Y"
"909576","43409","7851","NORTH POLE CAPITAL INVESTMENTS LIMITED","805-7691766952","","Cayman Islands","N","Y"
"909576","43416","7858","NORTH POLE SELECT","805-2482004574","","Cayman Islands","N","Y"
"909576","43409","7853","NORTH POLE OFFSHORE","805-4708458066","","Cayman Islands","N","Y"
"906537","65453","13380","EAST LODGE CAPITAL CREDIT OPPORTUNITIES FUND L.P.","805-3508558381","Delaware","United States","N","Y"
"906537","65453","13379","EAST LODGE CAPITAL CREDIT OPPORTUNITIES FUND LTD.","805-4189621677","","Cayman Islands","N","Y"
"923413","29218","107480","TRUSTBRIDGE SELECT OPPORTUNITIES OFFSHORE FEEDER FUND","805-8444382865","","Cayman Islands","N","Y"
"923413","29218","107485","TRUSTBRIDGE SELECT OPPORTUNITIES US FEEDER FUND","805-3425165399","","Cayman Islands","N","Y"
"919103","31080","5665","INDOSPACE LOGISTICS PARKS (CAYMAN) LTD.","805-7316506756","","Cayman Islands","N","Y"
"919099","32351","5922","INDIVISION (CAYMAN) II LTD","805-8080806285","","Cayman Islands","Y","N"
"919099","32351","5920","INDIVISION (CAYMAN) LTD","805-4980851127","","Cayman Islands","Y","N"
"919095","32408","5933","ECP II (CAYMAN) LTD. B","805-5933677367","","Cayman Islands","N","Y"
"919095","32408","5932","ECP II (CAYMAN) LTD. A","805-2426319678","","Cayman Islands","N","Y"
"928787","158916","107498","VENATOR PARTNERS US FUND LP","805-8197381065","Delaware","United States","N","Y"
"928787","158916","107499","VENATOR OFFSHORE FUND INC.","805-3467145899","","Cayman Islands","N","Y"
"927992","5558","1677","THE ECLECTICA FUND LP","805-7842531793","Delaware","United States","N","Y"
"927992","5558","1679","THE ECLECTICA FUND","805-4311087449","","Cayman Islands","N","Y"
"930389","43411","7849","ESDF IV LLC","805-2254461869","Delaware","United States","N","Y"
"930389","43411","7850","ESDF IV, LP","805-4635622514","","Cayman Islands","N","Y"
"928744","158930","107528","IMMERSION CAPITAL FUND LTD","805-5995566008","","Cayman Islands","N","Y"
"928744","158930","107527","IMMERSION CAPITAL FUND LP","805-6599265057","Delaware","United States","N","Y"
"914262","55022","10858","DRUG ROYALTY III (FEEDER EU), L.P.","805-5443409195","Delaware","United States","N","Y"
"914262","55022","10857","DRUG ROYALTY III (FEEDER DE), L.P.","805-7688610891","Delaware","United States","N","Y"
"914262","42357","7666","RMF 2 FEEDER FUND, LP","805-2795091545","Delaware","United States","N","Y"
"923369","57896","11670","ARAVT GLOBAL PARTNERS LP","805-1613900364","Delaware","United States","N","Y"
"923369","57896","11671","ARAVT GLOBAL FUND LTD.","805-5622103684","","Cayman Islands","N","Y"
"918477","41729","7545","ABDIEL QUALIFIED ONSHORE PARTNERS, LP","805-8401474822","Delaware","United States","N","Y"
"918477","41729","7544","ABDIEL QUALIFIED OFFSHORE PARTNERS, LTD","805-1872643725","","Cayman Islands","N","Y"
"927325","46571","8416","NEW PEAK FUND LIMITED","805-8986877761","","Cayman Islands","N","Y"
"927325","46571","8417","NEW PEAK FUND LP","805-4823196957","Delaware","United States","N","Y"
"927325","157792","106471","NEW PEAK ENHANCED FUND LIMITED","805-6741801146","","Cayman Islands","N","Y"
"927325","157792","106470","NEW PEAK ENHANCED FUND LP","805-8850789182","Delaware","United States","N","Y"
"930879","33524","10833","TARA FEEDER FUND LIMITED","805-2529131330","","Jersey","Y","Y"
"925221","157776","106466","EVERSTONE CAPITAL PARTNERS III LP","805-5624353366","","Mauritius","N","Y"
"927352","45973","8303","MOF FEEDER C LP","805-8722838670","","United Kingdom","N","Y"
"928181","32149","13092","CAPULA TRF II LIMITED","805-6881383654","","Cayman Islands","N","Y"
"928181","64500","13091","CAPULA EUROPEAN SPECIAL SITUATIONS FUND (CAYMAN)(USD) LP","805-9629024341","","Cayman Islands","N","Y"
"928181","64497","13090","CAPULA EUROPEAN SPECIAL SITUATIONS FUND (CO-INVESTMENT) LP","805-2186113540","","Cayman Islands","N","Y"
"928181","64497","13089","CAPULA EUROPEAN SPECIAL SITUATIONS FUND (CAYMAN) LP","805-8388927359","","Cayman Islands","N","Y"
"928181","64500","13087","CAPULA EUROPEAN SPECIAL SITUATIONS FUND (DELAWARE)(USD) LP","805-5801451681","Delaware","United States","N","Y"
"928181","32066","5880","CAPULA GRV II LIMITED","805-8229494858","","Cayman Islands","N","Y"
"928181","32066","5879","CAPULA GLOBAL RELATIVE VALUE FUND LIMITED","805-5717491750","","Cayman Islands","N","Y"
"928181","32066","5877","CAPULA GLOBAL RELATIVE VALUE FUND L.P.","805-3454369038","","Cayman Islands","N","Y"
"928181","32149","5889","CAPULA TAIL RISK TRUST","805-2760619751","","Cayman Islands","N","Y"
"928181","32149","5888","CAPULA TAIL RISK FUND LIMITED","805-9903304586","","Cayman Islands","N","Y"
"928181","32066","5882","CAPULA GRV III LIMITED","805-4665177252","","Cayman Islands","N","Y"
"928181","32066","5881","CAPULA GLOBAL RELATIVE VALUE TRUST","805-6820198155","","Cayman Islands","N","Y"
"917612","14201","3012","SR PHOENICIA INC - PHOENICIA PORTFOLIO","805-7812451032","","Cayman Islands","N","Y"
"917612","14198","3011","SR GLOBAL FUND INC - FRONTIER PORTFOLIO","805-3608635473","","Cayman Islands","N","Y"
"917612","14196","3010","SR GLOBAL FUND INC - JAPAN PORTFOLIO","805-1564645788","","Cayman Islands","N","Y"
"917612","14193","3009","SR GLOBAL FUND INC  - GLOBAL OPPORTUNITIES PORTFOLIO","805-4557896877","","Cayman Islands","N","Y"
"917612","14189","3008","SR GLOBAL FUND INC - INTERNATIONAL PORTFOLIO","805-1714071585","","Cayman Islands","N","Y"
"917612","53933","10576","SR GLOBAL FUND INC - EMERGING MARKET EQUITY PORTFOLIO","805-4940931732","","Cayman Islands","N","Y"
"930517","30954","5801","PEAK TEN MANAGEMENT LP","805-2502574746","Delaware","United States","N","Y"
"930517","30954","5655","LANEXA GLOBAL OFFSHORE FUND, LTD","805-7352604440","","Cayman Islands","N","Y"
"914038","55882","11041","ARMISTICE CAPITAL FUND, LP","805-1573009061","Delaware","United States","N","Y"
"914038","55882","11042","ARMISTICE CAPITAL OFFSHORE FUND, LTD.","805-2838047811","","Cayman Islands","N","Y"
"928709","47586","12692","LNG EUROPA CREDIT FUND LP","805-7005982088","Delaware","United States","N","Y"
"928709","47586","8704","LNG EUROPA CREDIT FUND LIMITED","805-8173689281","","Cayman Islands","N","Y"
"927806","20444","3980","RUBICON GLOBAL FUND","805-5565481960","","Cayman Islands","N","Y"
"927806","20444","3981","RUBICON GLOBAL PARTNERS, L.P.","805-3672951193","Delaware","United States","N","Y"
"929733","6693","1911","SOLAISE SYSTEMATIC FUND LIMITED","805-3304492880","","Cayman Islands","N","Y"
"929488","158967","107522","CRESCENT ASIA CONSUMER AND  SPECIAL OPPORTUNITIES FUND, L.P.","805-3471473673","","Cayman Islands","Y","Y"
"932092","24899","4614","THE NOMAD INVESTMENT COMPANY LIMITED","805-2056953999","","Cayman Islands","N","Y"
"927615","36600","6965","JAPAN OPPORTUNITIES FUND (CYPRUS) LIMITED","805-2439935589","","Cyprus","Y","N"
"927615","36600","6963","JAPAN OPPORTUNITIES FUND","805-6980817344","","Cayman Islands","Y","N"
"927615","36600","6962","RP JAPAN OPPORTUNITIES FUND LLC","805-5905805603","Delaware","United States","Y","N"
"927615","34655","6634","RP EXPLORER FUND (CYPRUS) LIMITED","805-8448178954","","Cyprus","Y","N"
"927615","34655","6442","RP EXPLORER FUND LLC","805-8265692511","Delaware","United States","Y","N"
"927615","34655","6432","RP EXPLORER FUND","805-4613467789","","Cayman Islands","Y","N"
"929285","7904","2107","HABROK FUND LTD","805-8150471264","","Cayman Islands","N","Y"
"929285","7904","107534","HABROK FUND LP","805-9777871329","Delaware","United States","N","Y"
"930694","18092","5327","JM FINANCIAL - OLD LANE INDIA CORPORATE OPPORTUNITIES II LIMITED","805-1542831184","","Mauritius","Y","N"
"912437","7583","2057","SUN-APOLLO INDIA REAL ESTATE (CAYMAN) FEEDER FUND LP","805-6961009514","","Cayman Islands","N","Y"
"912437","7583","2056","SUN-APOLLO INDIA REAL ESTATE FEEDER FUND LP","805-5978602563","Delaware","United States","N","Y"
"930832","21911","4728","INTERMEDIATE CAPITAL ASIA PACIFIC MEZZANINE OPPORTUNITIES FUND 2005 LP","805-4433408295","","Jersey","N","Y"
"927266","36257","7050","SISU CAPITAL FUND LIMITED II, LTD","805-5354305109","","Cayman Islands","Y","Y"
"927266","36257","7049","SISU CAPITAL FUND LIMITED","805-7464278336","","Cayman Islands","Y","Y"
"927266","37600","7034","ARVO FUND II LIMITED","805-7846401194","","Cayman Islands","Y","Y"
"927266","37600","7028","ARVO FUND LIMITED","805-3300124780","","Cayman Islands","Y","Y"
"924721","24537","13100","APAX EUROPE VII FOUNDER LP","805-1175975098","","Other","N","Y"
"924721","24533","13099","APAX EUROPE VII FOUNDER LP","805-1175975098","","Other","N","Y"
"924721","24539","13098","APAX EUROPE VII FOUNDER LP","805-1175975098","","Other","N","Y"
"924721","54999","10853","A8 COINVESTMENT L.P. (USD)","805-5733873648","","Guernsey","N","Y"
"924721","34010","6605","A8 COINVESTMENT L.P. (EUR)","805-6397282429","","Guernsey","N","Y"
"924721","34048","6518","A8-A (FEEDER) L.P.","805-7178897109","","Guernsey","N","Y"
"924721","24533","4529","APAX EUROPE VII-A (FEEDER) L.P.","805-7250907079","","United Kingdom","N","Y"
"924721","24533","4528","APAX EUROPE VII-A (ERISA FEEDER) L.P","805-6977951653","","United Kingdom","N","Y"
"924721","24539","7540","APAX EUROPE VII CO-INVESTMENT LP","805-8929749172","","Other","N","Y"
"924721","24526","7538","APAX EUROPE VI FOUNDER LP","805-8521772841","","Guernsey","N","Y"
"924721","55001","10854","A8-B (FEEDER) L.P.","805-6650694471","","Guernsey","N","Y"
"924721","158920","107500","AIOF - I FEEDER L.P.","805-8687829123","","Guernsey","N","Y"
"929975","64612","13136","PE 2013-16 POOL LP","805-3013085204","","United Kingdom","Y","N"
"929975","6865","1947","GROWTH CCC 08-10A LP","805-9011695623","","United Kingdom","Y","N"
"929975","6641","1904","BUYOUTS C&C 2010A LP","805-1520191353","","United Kingdom","Y","N"
"926892","64536","13112","GLP INVESTMENTS S-4 LLC","805-5229871292","Delaware","United States","Y","Y"
"926892","64536","13111","GLP INVESTMENTS S-2 LLC","805-4579086686","Delaware","United States","Y","Y"
"926892","64536","13110","GLP INVESTMENTS S-3 LLC","805-3441785882","Delaware","United States","Y","Y"
"926892","64536","13113","GLP HOLDINGS S-4 LLC","805-9575713108","Delaware","United States","Y","Y"
"926892","64536","13108","GLP HOLDINGS S-3 LLC","805-1077261406","Delaware","United States","Y","Y"
"926892","64536","13107","GLP HOLDINGS S-2 LLC","805-9439138564","Delaware","United States","Y","Y"
"926892","64535","13106","GLP INVESTMENTS D-3 LLC","805-5991248577","Delaware","United States","Y","Y"
"926892","64535","13105","GLP INVESTMENTS D-2 LLC","805-1399185501","Delaware","United States","Y","Y"
"926892","64535","13103","GLP HOLDINGS D-3 LLC","805-5478317094","Delaware","United States","Y","Y"
