FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1041653,"","","Y","","","","","","","",
1041663,"","","Y","","","","","","","",
1041665,"","","Y","","","","","","","",
1041669,"","","Y","","","","","","","",
1041674,"","","Y","","","","","","","",
1041677,"","","Y","","","","","","","",
1041682,"","","Y","","","","","","","",
1041685,"","","Y","","","","","","","",
1041686,"","","Y","","","","","","","",
1041689,"","","Y","","","","","","","",
1041690,"","Y","","","","","","","","",2016
1041694,"","","Y","","","","","","","",
1041696,"","","Y","","","","","","","",
1041699,"","","Y","","","","","","","",
1041701,"","","Y","","","","","","","",
1041703,"","","Y","","","","","","","",
1041707,"","","Y","","","","","","","",
1041708,"","","Y","","","","","","","",
1041713,"","Y","","","","","","","","",2016
1041714,"","","Y","","","","","","","",
1041715,"","","Y","","","","","","","",
1041717,"","","Y","","","","","","","",
1041718,"","","Y","","","","","","","",
1041723,"","","Y","","","","","","","",
1041728,"","","Y","","","","","","","",
1041730,"","","Y","","","","","","","",
1041731,"","","Y","","","","","","","",
1041732,"","","Y","","","","","","","",
1041734,"","","Y","","","","","","","",
1041737,"","Y","","","","","","","","",2016
1041738,"","","Y","","","","","","","",
1041740,"","","Y","","","","","","","",
1041741,"","","","","Y","","","Y","","",
1041744,"","Y","","","","","","","","",2016
1041747,"","","Y","","","","","","","",
1041752,"","","Y","","","","","","","",
1041754,"","","Y","","","","","","","",
1041755,"","","Y","","","","","","","",
1041760,"","","Y","","","","","","","",
1041764,"","","Y","","","","","","","",
1041772,"","","Y","","","","","","","",
1041778,"","","Y","","","","","","","",
1041779,"","","Y","","","","","","","",
1041781,"","","Y","","","","","","","",
1041783,"","","Y","","","","","","","",
1041784,"","","Y","","","","","","","",
1041789,"","","Y","","","","","","","",
1041793,"","","Y","","","","","","","",
1041794,"","","Y","","","","","","","",
1041800,"","","Y","","","","","","","",
1041802,"","","","","","","Y","","","",
1041805,"","","","","","","Y","","","",
1041806,"","","","","","","Y","","","",
1041809,"","","Y","","","","","","","",
1041814,"","","","","","","Y","","","",
1041815,"","","","","","","Y","","","",
1041816,"","","Y","","","","","","","",
1041819,"","","Y","","","","","","","",
1041820,"Y","","","","","","","","","",
1041821,"","Y","","","","","","","","",2016
1041822,"","","Y","","","","","","","",
1041823,"","","Y","","","","","","","",
1041826,"","","Y","","","","","","","",
1041827,"","","","","","Y","","","","",2016
1041830,"","","","","","","Y","","","",
1041831,"","Y","","","","","","","","",2016
1041832,"","","Y","","","","","","","",
1041837,"","","Y","","","","","","","",
1041839,"","","","","","Y","","","","",2016
1041840,"","","Y","","","","","","","",
1041842,"","","Y","","","","","","","",
1041844,"","","Y","","","","","","","",
1041852,"","","Y","","","","","","","",
1041853,"","","Y","","","","","","","",
1041858,"","","Y","","","","","","","",
1041859,"","","Y","","","","","","","",
1041861,"","","Y","","","","","","","",
1041862,"","Y","","","","","","","","",2016
1041863,"","","Y","","","","","","","",
1041870,"","","Y","","","","","","","",
1041871,"","","Y","","","","","","","",
1041873,"","Y","","","","","","","","",2016
1041874,"Y","","","","","","","","","",
1041875,"","","Y","","","","","","","",
1041880,"","","Y","","","","","","","",
1041882,"","","","","","","Y","","","",
1041885,"","","Y","","","","","","","",
1041886,"","","Y","","","","","","","",
1041887,"","","Y","","","","","","","",
1041889,"","","Y","","","","","","","",
1041895,"","","Y","","","","","","","",
1041898,"","","Y","","","","","","","",
1041900,"","","Y","","","","","","","",
1041906,"","","Y","","","","","","","",
1041913,"","","Y","","","","","","","",
1041915,"","","Y","","","","","","","",
1041919,"","","Y","","","","","","","",
1041922,"","","Y","","","","","","","",
1041924,"Y","","","","","","","","","",
1041926,"","","Y","","","","","","","",
1041932,"Y","","","","","","","","","",
1041936,"","","Y","","","","","","","",
1041938,"","","Y","","","","","","","",
1041939,"","","Y","","","","","","","",
1041942,"","","Y","","","","","","","",
1041943,"","","Y","","","","","","","",
1041947,"","","Y","","","","","","","",
1041948,"","","Y","","","","","","","",
1041951,"","","Y","","","","","","","",
1041952,"","","Y","","","","","","","",
1041954,"","","Y","","","","","","","",
1041956,"","","Y","","","","","","","",
1041959,"","Y","","","","","","","","",2016
1041960,"","","Y","","","","","","","",
1041962,"","","Y","","","","","","","",
1041965,"Y","","","","","","","","","",
1041968,"","","Y","","","","","","","",
1041975,"","","Y","","","","","","","",
1041976,"","","Y","","","","","","","",
1041978,"","","Y","","","","","","","",
1041981,"","","","Y","","","","","","",
1041984,"","","Y","","","","","","","",
1041986,"","","Y","","","","","","","",
1041989,"","Y","","","","","","","","",2016
1041990,"","","Y","","","","","","","",
1041991,"","Y","","","","","","","","",2016
1041993,"","","","","","","Y","","","",
1041996,"","","Y","","","","","","","",
1041998,"Y","","","","","","","","","",
1042001,"","Y","","","","","","","","",2016
1042004,"","","Y","","","","","","","",
1042011,"","","Y","","","","","","","",
1042012,"","","Y","","","","","","","",
1042013,"","","Y","","","","","","","",
1042015,"","","Y","","","","","","","",
1042019,"","","Y","","","","","","","",
1042020,"","Y","","","","","","","","",2016
1042023,"","","Y","","","","","","","",
1042025,"","","Y","","","","","","","",
1042031,"","","Y","","","","","","","",
1042032,"","","Y","","","","","","","",
1042034,"","","Y","","","","","","","",
1042036,"","","Y","","","","","","","",
1042040,"","","Y","","","","","","","",
1042042,"","","Y","","","","","","","",
1042044,"","","Y","","","","","","","",
1042046,"","","Y","","","","","","","",
1042049,"","","Y","","","","","","","",
1042051,"","","","","Y","","","","","",
1042055,"","","Y","","","","","","","",
1042056,"","","Y","","","","","","","",
1042060,"","","","","","","Y","","","",
1042061,"","Y","","","","","","","","",2016
1042068,"","","","","","","Y","","","",
1042077,"","","Y","","","","","","","",
1042079,"","Y","","","","","","","","",2016
1042083,"","","Y","","","","","","","",
1042084,"","","Y","","","","","","","",
1042085,"","","Y","","","","","","","",
1042090,"","","Y","","","","","","","",
1042093,"","","Y","","","","","","","",
1042094,"","","Y","","","","","","","",
1042098,"","","Y","","","","","","","",
1042104,"","","Y","","","","","","","",
1042109,"","","Y","","","","","","","",
1042111,"","","Y","","","","","","","",
1042116,"","","Y","","","","","","","",
1042119,"","","Y","","","","","","","",
1042123,"","","Y","","","","","","","",
1042133,"","","Y","","","","","","","",
1042134,"","","Y","","","","","","","",
1042137,"","","Y","","","","","","","",
1042142,"","","Y","","","","","","","",
1042152,"","","Y","","","","","","","",
1042157,"","Y","","","","","","","","",2016
1042165,"","","Y","","","","","","","",
1042174,"","","Y","","","","","","","",
1042177,"","","Y","","","","","","","",
1042178,"","Y","","","","","","","","",2016
1042180,"","","Y","","","","","","","",
1042183,"","","Y","","","","","","","",
1042184,"","","Y","","","","","","","",
1042189,"Y","","","","","","","","","",
1042192,"","","Y","","","","","","","",
1042194,"","","","","Y","","","Y","","",
1042200,"","","Y","","","","","","","",
1042201,"","","Y","","","","","","","",
1042203,"","","Y","","","","","","","",
1042204,"","","","","","","Y","","","",
1042208,"","","Y","","","","","","","",
1042211,"","","Y","","","","","","","",
1042224,"","","Y","","","","","","","",
1042225,"","","Y","","","","","","","",
1042228,"","","Y","","","","","","","",
1042233,"","","Y","","","","","","","",
1042240,"","","Y","","","","","","","",
1042242,"","","Y","","","","","","","",
1042243,"","","Y","","","","","","","",
1042245,"","","Y","","","","","","","",
1042246,"","","Y","","","","","","","",
1042249,"","","Y","","","","","","","",
1042251,"","","Y","","","","","","","",
1042253,"","","Y","","","","","","","",
1042256,"","","Y","","","","","","","",
1042257,"","","Y","","","","","","","",
1042259,"","","Y","","","","","","","",
1042260,"","","Y","","","","","","","",
1042264,"","","Y","","","","","","","",
1042265,"","","Y","","","","","","","",
1042267,"","","Y","","","","","","","",
1042278,"","","Y","","","","","","","",
1042284,"","","Y","","","","","","","",
1042286,"","","","","","","Y","","","",
1042291,"","","Y","","","","","","","",
1042292,"","","Y","","","","","","","",
1042294,"","","Y","","","","","","","",
1042300,"","","Y","","","","","","","",
1042301,"","","Y","","","","","","","",
1042302,"","","","","","Y","","","","",2016
1042304,"","","Y","","","","","","","",
1042307,"","Y","","","","","","","","",2016
1042309,"","","Y","","","","","","","",
1042311,"","","Y","","","","","","","",
1042318,"","","Y","","","","","","","",
1042319,"","","Y","","","","","","","",
1042323,"","","Y","","","","","","","",
1042329,"","","Y","","","","","","","",
1042330,"","","Y","","","","","","","",
1042333,"","","Y","","","","","","","",
1042335,"","","Y","","","","","","","",
1042336,"","","","","","","Y","","","",
1042339,"","","Y","","","","","","","",
1042340,"","","Y","","","","","","","",
1042341,"","","Y","","","","","","","",
1042342,"Y","","","","","","","","","",
1042343,"","","Y","","","","","","","",
1042346,"","","Y","","","","","","","",
1042347,"","Y","","","","","","","","",2016
1042350,"","","Y","","","","","","","",
1042356,"","","Y","","","","","","","",
1042357,"","","Y","","","","","","","",
1042360,"","","Y","","","","","","","",
1042361,"","","Y","","","","","","","",
1042363,"","","Y","","","","","","","",
1042364,"","","Y","","","","","","","",
1042365,"","","Y","","","","","","","",
1042366,"","","Y","","","","","","","",
1042367,"","","Y","","","","","","","",
1042369,"","","Y","","","","","","","",
1042372,"","","Y","","","","","","","",
1042374,"","","Y","","","","","","","",
1042377,"","","Y","","","","","","","",
1042390,"","","Y","","","","","","","",
1042391,"","","Y","","","","","","","",
1042392,"","","Y","","","","","","","",
1042397,"Y","","","","","","","","","",
1042399,"","","Y","","","","","","","",
1042400,"","","Y","","","","","","","",
1042405,"","","","","Y","","","","","",
1042407,"","","Y","","","","","","","",
1042409,"","","Y","","","","","","","",
1042416,"","","Y","","","","","","","",
1042417,"","","Y","","","","","","","",
1042422,"","","Y","","","","","","","",
1042423,"","","","","","","Y","","","",
1042436,"","","Y","","","","","","","",
1042438,"","","Y","","","","","","","",
1042439,"","","Y","","","","","","","",
1042440,"Y","","","","","","","","","",
1042443,"","","Y","","","","","","","",
1042447,"","","","","","Y","","","","",2015
1042450,"","","Y","","","","","","","",
1042457,"","","Y","","","","","","","",
1042459,"","","Y","","","","","","","",
1042466,"","","","","","","","","","Y",
1042470,"","","Y","","","","","","","",
1042472,"","Y","","","","","","","","",2016
1042477,"","","Y","","","","","","","",
1042479,"","","Y","","","","","","","",
1042481,"","","Y","","","","","","","",
1042483,"","","","","","Y","","","","",2016
1042491,"","","Y","","","","","","","",
1042498,"","","Y","","","","","","","",
1042499,"","","Y","","","","","","","",
1042500,"","","Y","","","","","","","",
1042503,"","","Y","","","","","","","",
1042504,"","","","","","Y","","","","",2016
1042505,"","Y","","","","","","","","",2016
1042506,"","Y","","","","","","","","",2016
1042510,"","","","","","","Y","","","",
1042511,"","","","","","","Y","","","",
1042512,"","Y","","","","","","","","",2016
1042516,"","Y","","","","","","","","",2016
1042517,"","","Y","","","","","","","",
1042518,"","","Y","","","","","","","",
1042520,"","Y","","","","","","","","",2016
1042524,"","","Y","","","","","","","",
1042525,"","","Y","","","","","","","",
1042527,"","","Y","","","","","","","",
1042535,"","","Y","","","","","","","",
1042536,"","Y","","","","","","","","",2016
1042539,"","","Y","","","","","","","",
1042544,"","","Y","","","","","","","",
1042545,"","","Y","","","","","","","",
1042547,"","Y","","","","","","","","",2016
1042558,"","","Y","","","","","","","",
1042559,"","","Y","","","","","","","",
1042565,"","","Y","","","","","","","",
1042567,"","","Y","","","","","","","",
1042571,"","Y","","","","","","","","",2016
1042574,"","","Y","","","","","","","",
1042579,"","","Y","","","","","","","",
1042581,"","","Y","","","","","","","",
1042583,"","","Y","","","","","","","",
1042585,"","","Y","","","","","","","",
1042587,"","","Y","","","","","","","",
1042588,"","","Y","","","","","","","",
1042592,"","","Y","","","","","","","",
1042595,"","Y","","","","","","","","",2016
1042597,"","","Y","","","","","","","",
1042598,"","","Y","","","","","","","",
1042611,"","","Y","","","","","","","",
1042613,"","","Y","","","","","","","",
1042615,"","","Y","","","","","","","",
1042620,"","","Y","","","","","","","",
1042622,"","","Y","","","","","","","",
1042623,"","","Y","","","","","","","",
