"FilingID","Representation 1","Representation 2"
84798,"Y","Y"
84795,"Y","Y"
84227,"Y","Y"
72413,"Y","Y"
84806,"Y","Y"
84604,"Y","Y"
84934,"Y","Y"
84956,"Y","Y"
84996,"Y","Y"
82984,"Y","Y"
72151,"Y","Y"
85093,"Y","Y"
83946,"Y","Y"
84762,"Y","Y"
85197,"Y","Y"
85404,"Y","Y"
84966,"Y","Y"
85583,"Y","Y"
85471,"Y","Y"
85645,"Y","Y"
84255,"Y","Y"
84931,"Y","Y"
84691,"Y","Y"
85419,"Y","Y"
84519,"Y","Y"
80364,"Y","Y"
85637,"Y","Y"
83412,"Y","Y"
85184,"Y","Y"
85989,"Y","Y"
85624,"Y","Y"
83910,"Y","Y"
85877,"Y","Y"
86159,"Y","Y"
86177,"Y","Y"
85183,"Y","Y"
85991,"Y","Y"
86356,"Y","Y"
85768,"Y","Y"
86428,"Y","Y"
86146,"Y","Y"
86021,"Y","Y"
86650,"Y","Y"
85047,"Y","Y"
85634,"Y","Y"
86764,"Y","Y"
86788,"Y","Y"
86785,"Y","Y"
86147,"Y","Y"
86854,"Y","Y"
85735,"Y","Y"
83252,"Y","Y"
86722,"Y","Y"
85372,"Y","Y"
86963,"Y","Y"
87045,"Y","Y"
83384,"Y","Y"
86998,"Y","Y"
86239,"Y","Y"
87129,"Y","Y"
87356,"Y","Y"
87179,"Y","Y"
87067,"Y","Y"
85492,"Y","Y"
87328,"Y","Y"
87093,"Y","Y"
87355,"Y","Y"
87579,"Y","Y"
87642,"Y","Y"
87431,"Y","Y"
87676,"Y","Y"
87727,"Y","Y"
87678,"Y","Y"
86857,"Y","Y"
87140,"Y","Y"
86763,"Y","Y"
83303,"Y","Y"
86610,"Y","Y"
86288,"Y","Y"
87998,"Y","Y"
87270,"Y","Y"
86425,"Y","Y"
88095,"Y","Y"
87961,"Y","Y"
87945,"Y","Y"
88122,"Y","Y"
88269,"Y","Y"
87303,"Y","Y"
87980,"Y","Y"
88319,"Y","Y"
87313,"Y","Y"
88420,"Y","Y"
88217,"Y","Y"
87342,"Y","Y"
87647,"Y","Y"
88558,"Y","Y"
88604,"Y","Y"
88591,"Y","Y"
88631,"Y","Y"
88613,"Y","Y"
88791,"Y","Y"
88606,"Y","Y"
87655,"Y","Y"
87909,"Y","Y"
88988,"Y","Y"
89001,"Y","Y"
88903,"Y","Y"
89139,"Y","Y"
89203,"Y","Y"
88921,"Y","Y"
88587,"Y","Y"
85917,"Y","Y"
87508,"Y","Y"
89493,"Y","Y"
88170,"Y","Y"
89573,"Y","Y"
89380,"Y","Y"
88153,"Y","Y"
88636,"Y","Y"
89721,"Y","Y"
86805,"Y","Y"
89888,"Y","Y"
89284,"Y","Y"
90249,"Y","Y"
90277,"Y","Y"
88444,"Y","Y"
89732,"Y","Y"
89197,"Y","Y"
85191,"Y","Y"
89679,"Y","Y"
90259,"Y","Y"
90620,"Y","Y"
90231,"Y","Y"
90679,"Y","Y"
90747,"Y","Y"
90678,"Y","Y"
90844,"Y","Y"
90964,"Y","Y"
90978,"Y","Y"
90846,"Y","Y"
91219,"Y","Y"
91237,"Y","Y"
91242,"Y","Y"
91250,"Y","Y"
91101,"Y","Y"
91294,"Y","Y"
91326,"Y","Y"
91336,"Y","Y"
91123,"Y","Y"
90879,"Y","Y"
91381,"Y","Y"
91285,"Y","Y"
90989,"Y","Y"
91546,"Y","Y"
91695,"Y","Y"
91406,"Y","Y"
91190,"Y","Y"
91876,"Y","Y"
90975,"Y","Y"
91665,"Y","Y"
92077,"Y","Y"
91121,"Y","Y"
91599,"Y","Y"
92233,"Y","Y"
92271,"Y","Y"
91311,"Y","Y"
92294,"Y","Y"
91820,"Y","Y"
92022,"Y","Y"
91979,"Y","Y"
92570,"Y","Y"
92021,"Y","Y"
92589,"Y","Y"
92608,"Y","Y"
92649,"Y","Y"
92033,"Y","Y"
92469,"Y","Y"
92481,"Y","Y"
92670,"Y","Y"
92923,"Y","Y"
92703,"Y","Y"
93076,"Y","Y"
92382,"Y","Y"
93178,"Y","Y"
91240,"Y","Y"
92055,"Y","Y"
92054,"Y","Y"
93276,"Y","Y"
93086,"Y","Y"
93502,"Y","Y"
93517,"Y","Y"
92980,"Y","Y"
93643,"Y","Y"
93659,"Y","Y"
93693,"Y","Y"
93749,"Y","Y"
93175,"Y","Y"
93862,"Y","Y"
92924,"Y","Y"
93997,"Y","Y"
92103,"Y","Y"
94101,"Y","Y"
94063,"Y","Y"
93100,"Y","Y"
94251,"Y","Y"
94116,"Y","Y"
94334,"Y","Y"
94362,"Y","Y"
94319,"Y","Y"
93797,"Y","Y"
93673,"Y","Y"
93875,"Y","Y"
94480,"Y","Y"
94140,"Y","Y"
91859,"Y","Y"
94029,"Y","Y"
94578,"Y","Y"
94582,"Y","Y"
94456,"Y","Y"
94561,"Y","Y"
91848,"Y","Y"
93282,"Y","Y"
94873,"Y","Y"
93602,"Y","Y"
94911,"Y","Y"
94930,"Y","Y"
94962,"Y","Y"
94497,"Y","Y"
94411,"Y","Y"
94995,"Y","Y"
93596,"Y","Y"
94916,"Y","Y"
94359,"Y","Y"
95052,"Y","Y"
95075,"Y","Y"
95339,"Y","Y"
95352,"Y","Y"
94550,"Y","Y"
95280,"Y","Y"
95467,"Y","Y"
95049,"Y","Y"
95490,"Y","Y"
94931,"Y","Y"
95256,"Y","Y"
92422,"Y","Y"
95595,"Y","Y"
94755,"Y","Y"
93304,"Y","Y"
93685,"Y","Y"
95569,"Y","Y"
95779,"Y","Y"
95471,"Y","Y"
95712,"Y","Y"
95403,"Y","Y"
95874,"Y","Y"
95230,"Y","Y"
95157,"Y","Y"
95997,"Y","Y"
92170,"Y","Y"
96143,"Y","Y"
95981,"Y","Y"
96170,"Y","Y"
95027,"Y","Y"
96364,"Y","Y"
93302,"Y","Y"
95443,"Y","Y"
95557,"Y","Y"
95420,"Y","Y"
96088,"Y","Y"
96371,"Y","Y"
96173,"Y","Y"
95943,"Y","Y"
95574,"Y","Y"
96808,"Y","Y"
96339,"Y","Y"
96842,"Y","Y"
97122,"Y","Y"
93373,"Y","Y"
96659,"Y","Y"
97518,"Y","Y"
97549,"Y","Y"
97554,"Y","Y"
97602,"Y","Y"
95492,"Y","Y"
97624,"Y","Y"
97510,"Y","Y"
97444,"Y","Y"
97478,"Y","Y"
97405,"Y","Y"
97858,"Y","Y"
96887,"Y","Y"
97798,"Y","Y"
97912,"Y","Y"
97838,"Y","Y"
97830,"Y","Y"
98001,"Y","Y"
95068,"Y","Y"
97998,"Y","Y"
97347,"Y","Y"
95700,"Y","Y"
98234,"Y","Y"
91560,"Y","Y"
96492,"Y","Y"
97783,"Y","Y"
98503,"Y","Y"
98578,"Y","Y"
98633,"Y","Y"
98639,"Y","Y"
92599,"Y","Y"
98460,"Y","Y"
98692,"Y","Y"
96596,"Y","Y"
98318,"Y","Y"
98968,"Y","Y"
95702,"Y","Y"
99065,"Y","Y"
99116,"Y","Y"
99103,"Y","Y"
97987,"Y","Y"
98930,"Y","Y"
99256,"Y","Y"
99273,"Y","Y"
98663,"Y","Y"
99449,"Y","Y"
96187,"Y","Y"
99560,"Y","Y"
99211,"Y","Y"
98281,"Y","Y"
99156,"Y","Y"
99473,"Y","Y"
96135,"Y","Y"
100052,"Y","Y"
100029,"Y","Y"
100210,"Y","Y"
100237,"Y","Y"
100296,"Y","Y"
100318,"Y","Y"
100352,"Y","Y"
100400,"Y","Y"
97271,"Y","Y"
100416,"Y","Y"
98811,"Y","Y"
100460,"Y","Y"
100570,"Y","Y"
100611,"Y","Y"
99885,"Y","Y"
98711,"Y","Y"
99488,"Y","Y"
100896,"Y","Y"
100938,"Y","Y"
94791,"Y","Y"
99466,"Y","Y"
100598,"Y","Y"
101161,"Y","Y"
101187,"Y","Y"
100099,"Y","Y"
101136,"Y","Y"
101220,"Y","Y"
101223,"Y","Y"
101268,"Y","Y"
100746,"Y","Y"
98915,"Y","Y"
101489,"Y","Y"
101505,"Y","Y"
101588,"Y","Y"
101829,"Y","Y"
101362,"Y","Y"
101623,"Y","Y"
101873,"Y","Y"
101384,"Y","Y"
98205,"Y","Y"
101562,"Y","Y"
100988,"Y","Y"
101622,"Y","Y"
101890,"Y","Y"
101671,"Y","Y"
102193,"Y","Y"
101680,"Y","Y"
97951,"Y","Y"
101345,"Y","Y"
102393,"Y","Y"
100963,"Y","Y"
96228,"Y","Y"
102585,"Y","Y"
102755,"Y","Y"
101617,"Y","Y"
102052,"Y","Y"
102782,"Y","Y"
100068,"Y","Y"
101028,"Y","Y"
101297,"Y","Y"
101761,"Y","Y"
102906,"Y","Y"
101490,"Y","Y"
103048,"Y","Y"
100907,"Y","Y"
103405,"Y","Y"
103426,"Y","Y"
103571,"Y","Y"
96948,"Y","Y"
102933,"Y","Y"
99507,"Y","Y"
103950,"Y","Y"
103649,"Y","Y"
100100,"Y","Y"
104136,"Y","Y"
100397,"Y","Y"
104157,"Y","Y"
104326,"Y","Y"
104316,"Y","Y"
104347,"Y","Y"
104378,"Y","Y"
104405,"Y","Y"
103376,"Y","Y"
104489,"Y","Y"
104521,"Y","Y"
104331,"Y","Y"
104384,"Y","Y"
103459,"Y","Y"
104666,"Y","Y"
103734,"Y","Y"
103365,"Y","Y"
95011,"Y","Y"
103703,"Y","Y"
103490,"Y","Y"
105128,"Y","Y"
105130,"Y","Y"
104437,"Y","Y"
105242,"Y","Y"
105277,"Y","Y"
105307,"Y","Y"
104909,"Y","Y"
103054,"Y","Y"
105660,"Y","Y"
105665,"Y","Y"
104958,"Y","Y"
105348,"Y","Y"
105495,"Y","Y"
105856,"Y","Y"
105109,"Y","Y"
105970,"Y","Y"
105238,"Y","Y"
105457,"Y","Y"
105278,"Y","Y"
105572,"Y","Y"
105985,"Y","Y"
104420,"Y","Y"
105735,"Y","Y"
104829,"Y","Y"
104889,"Y","Y"
106236,"Y","Y"
106262,"Y","Y"
105952,"Y","Y"
104726,"Y","Y"
105953,"Y","Y"
104706,"Y","Y"
105790,"Y","Y"
106341,"Y","Y"
106332,"Y","Y"
106367,"Y","Y"
105375,"Y","Y"
104683,"Y","Y"
104988,"Y","Y"
106518,"Y","Y"
102370,"Y","Y"
106585,"Y","Y"
106446,"Y","Y"
106868,"Y","Y"
102630,"Y","Y"
106833,"Y","Y"
95704,"Y","Y"
106637,"Y","Y"
106919,"Y","Y"
106588,"Y","Y"
105287,"Y","Y"
106986,"Y","Y"
105390,"Y","Y"
103493,"Y","Y"
106472,"Y","Y"
105615,"Y","Y"
104690,"Y","Y"
104464,"Y","Y"
106907,"Y","Y"
107379,"Y","Y"
106694,"Y","Y"
103169,"Y","Y"
107739,"Y","Y"
107380,"Y","Y"
106001,"Y","Y"
106721,"Y","Y"
107843,"Y","Y"
108027,"Y","Y"
108060,"Y","Y"
108348,"Y","Y"
105816,"Y","Y"
108454,"Y","Y"
107717,"Y","Y"
104772,"Y","Y"
108561,"Y","Y"
108603,"Y","Y"
108562,"Y","Y"
108736,"Y","Y"
108739,"Y","Y"
108769,"Y","Y"
108467,"Y","Y"
107455,"Y","Y"
107415,"Y","Y"
107002,"Y","Y"
108351,"Y","Y"
108339,"Y","Y"
109258,"Y","Y"
109201,"Y","Y"
108522,"Y","Y"
105226,"Y","Y"
108492,"Y","Y"
105346,"Y","Y"
108284,"Y","Y"
98377,"Y","Y"
109458,"Y","Y"
109469,"Y","Y"
109479,"Y","Y"
108114,"Y","Y"
108794,"Y","Y"
109534,"Y","Y"
109559,"Y","Y"
108085,"Y","Y"
109298,"Y","Y"
109655,"Y","Y"
109766,"Y","Y"
105429,"Y","Y"
109105,"Y","Y"
110027,"Y","Y"
110036,"Y","Y"
108768,"Y","Y"
109545,"Y","Y"
109823,"Y","Y"
107088,"Y","Y"
110436,"Y","Y"
109787,"Y","Y"
106445,"Y","Y"
110563,"Y","Y"
109108,"Y","Y"
109065,"Y","Y"
110136,"Y","Y"
109779,"Y","Y"
109624,"Y","Y"
110883,"Y","Y"
110913,"Y","Y"
110937,"Y","Y"
109103,"Y","Y"
111059,"Y","Y"
109471,"Y","Y"
111190,"Y","Y"
108880,"Y","Y"
110100,"Y","Y"
110827,"Y","Y"
111523,"Y","Y"
108090,"Y","Y"
109112,"Y","Y"
109714,"Y","Y"
110466,"Y","Y"
111780,"Y","Y"
111907,"Y","Y"
111280,"Y","Y"
110967,"Y","Y"
110538,"Y","Y"
109524,"Y","Y"
112115,"Y","Y"
111355,"Y","Y"
111104,"Y","Y"
112190,"Y","Y"
105012,"Y","Y"
112281,"Y","Y"
112495,"Y","Y"
109605,"Y","Y"
112119,"Y","Y"
112689,"Y","Y"
112534,"Y","Y"
112535,"Y","Y"
112247,"Y","Y"
112910,"Y","Y"
112912,"Y","Y"
112915,"Y","Y"
111767,"Y","Y"
112988,"Y","Y"
113008,"Y","Y"
112032,"Y","Y"
112750,"Y","Y"
113210,"Y","Y"
110762,"Y","Y"
110229,"Y","Y"
112665,"Y","Y"
113301,"Y","Y"
112763,"Y","Y"
113377,"Y","Y"
112600,"Y","Y"
113482,"Y","Y"
113483,"Y","Y"
113553,"Y","Y"
112192,"Y","Y"
113743,"Y","Y"
113426,"Y","Y"
113640,"Y","Y"
108602,"Y","Y"
113677,"Y","Y"
109013,"Y","Y"
111824,"Y","Y"
113329,"Y","Y"
113373,"Y","Y"
113494,"Y","Y"
114018,"Y","Y"
113139,"Y","Y"
114294,"Y","Y"
114403,"Y","Y"
113964,"Y","Y"
111224,"Y","Y"
114524,"Y","Y"
114626,"Y","Y"
114611,"Y","Y"
114676,"Y","Y"
114680,"Y","Y"
114682,"Y","Y"
114186,"Y","Y"
114928,"Y","Y"
114959,"Y","Y"
115084,"Y","Y"
113260,"Y","Y"
115145,"Y","Y"
114341,"Y","Y"
115157,"Y","Y"
115330,"Y","Y"
115344,"Y","Y"
111812,"Y","Y"
114887,"Y","Y"
115484,"Y","Y"
113396,"Y","Y"
115649,"Y","Y"
115490,"Y","Y"
115817,"Y","Y"
115606,"Y","Y"
115858,"Y","Y"
114315,"Y","Y"
116053,"Y","Y"
116094,"Y","Y"
110648,"Y","Y"
116138,"Y","Y"
108860,"Y","Y"
116383,"Y","Y"
116422,"Y","Y"
116506,"Y","Y"
116512,"Y","Y"
116543,"Y","Y"
116541,"Y","Y"
116544,"Y","Y"
116412,"Y","Y"
116315,"Y","Y"
116822,"Y","Y"
116009,"Y","Y"
116773,"Y","Y"
116823,"Y","Y"
115310,"Y","Y"
117115,"Y","Y"
116953,"Y","Y"
114223,"Y","Y"
117251,"Y","Y"
117271,"Y","Y"
117305,"Y","Y"
117352,"Y","Y"
117372,"Y","Y"
116303,"Y","Y"
117426,"Y","Y"
117450,"Y","Y"
117497,"Y","Y"
117544,"Y","Y"
117603,"Y","Y"
117707,"Y","Y"
117713,"Y","Y"
117874,"Y","Y"
116607,"Y","Y"
118062,"Y","Y"
117303,"Y","Y"
118213,"Y","Y"
114597,"Y","Y"
118336,"Y","Y"
117444,"Y","Y"
118529,"Y","Y"
118019,"Y","Y"
116681,"Y","Y"
118881,"Y","Y"
119015,"Y","Y"
119030,"Y","Y"
118614,"Y","Y"
106587,"Y","Y"
119357,"Y","Y"
115032,"Y","Y"
115883,"Y","Y"
113063,"Y","Y"
117213,"Y","Y"
120237,"Y","Y"
119237,"Y","Y"
120736,"Y","Y"
116553,"Y","Y"
120784,"Y","Y"
120875,"Y","Y"
115256,"Y","Y"
120907,"Y","Y"
119182,"Y","Y"
121225,"Y","Y"
120270,"Y","Y"
119947,"Y","Y"
119861,"Y","Y"
119873,"Y","Y"
120067,"Y","Y"
121548,"Y","Y"
121743,"Y","Y"
121995,"Y","Y"
121144,"Y","Y"
121170,"Y","Y"
119661,"Y","Y"
122840,"Y","Y"
122429,"Y","Y"
105410,"Y","Y"
113870,"Y","Y"
113588,"Y","Y"
123442,"Y","Y"
122098,"Y","Y"
122006,"Y","Y"
122068,"Y","Y"
123962,"Y","Y"
123989,"Y","Y"
124162,"Y","Y"
107625,"Y","Y"
124128,"Y","Y"
124130,"Y","Y"
115662,"Y","Y"
124396,"Y","Y"
124345,"Y","Y"
116657,"Y","Y"
124510,"Y","Y"
116571,"Y","Y"
124547,"Y","Y"
124620,"Y","Y"
121958,"Y","Y"
124469,"Y","Y"
124591,"Y","Y"
124616,"Y","Y"
122336,"Y","Y"
124954,"Y","Y"
124286,"Y","Y"
122741,"Y","Y"
124951,"Y","Y"
124325,"Y","Y"
125002,"Y","Y"
124294,"Y","Y"
124238,"Y","Y"
125042,"Y","Y"
125107,"Y","Y"
125136,"Y","Y"
124806,"Y","Y"
125299,"Y","Y"
125148,"Y","Y"
125359,"Y","Y"
124690,"Y","Y"
124919,"Y","Y"
125290,"Y","Y"
125449,"Y","Y"
125219,"Y","Y"
121496,"Y","Y"
109975,"Y","Y"
125602,"Y","Y"
125305,"Y","Y"
125297,"Y","Y"
124080,"Y","Y"
125670,"Y","Y"
125677,"Y","Y"
125679,"Y","Y"
125386,"Y","Y"
118709,"Y","Y"
125598,"Y","Y"
124932,"Y","Y"
125497,"Y","Y"
125391,"Y","Y"
125420,"Y","Y"
125909,"Y","Y"
125923,"Y","Y"
125461,"Y","Y"
125411,"Y","Y"
126072,"Y","Y"
126075,"Y","Y"
126184,"Y","Y"
126205,"Y","Y"
126217,"Y","Y"
126248,"Y","Y"
125212,"Y","Y"
120057,"Y","Y"
126287,"Y","Y"
126296,"Y","Y"
126247,"Y","Y"
126386,"Y","Y"
126406,"Y","Y"
125946,"Y","Y"
126352,"Y","Y"
126463,"Y","Y"
126472,"Y","Y"
126479,"Y","Y"
109997,"Y","Y"
125895,"Y","Y"
126443,"Y","Y"
126622,"Y","Y"
126653,"Y","Y"
126528,"Y","Y"
126716,"Y","Y"
126049,"Y","Y"
126794,"Y","Y"
125911,"Y","Y"
126777,"Y","Y"
126913,"Y","Y"
126191,"Y","Y"
127003,"Y","Y"
126131,"Y","Y"
127036,"Y","Y"
127079,"Y","Y"
124574,"Y","Y"
127110,"Y","Y"
127112,"Y","Y"
126267,"Y","Y"
127063,"Y","Y"
126768,"Y","Y"
126467,"Y","Y"
126460,"Y","Y"
126983,"Y","Y"
127269,"Y","Y"
126650,"Y","Y"
127299,"Y","Y"
125256,"Y","Y"
126422,"Y","Y"
126804,"Y","Y"
116343,"Y","Y"
127426,"Y","Y"
127019,"Y","Y"
127411,"Y","Y"
127495,"Y","Y"
127527,"Y","Y"
127582,"Y","Y"
127489,"Y","Y"
127692,"Y","Y"
127687,"Y","Y"
126843,"Y","Y"
125227,"Y","Y"
127736,"Y","Y"
127307,"Y","Y"
127220,"Y","Y"
127803,"Y","Y"
127623,"Y","Y"
127729,"Y","Y"
127947,"Y","Y"
128036,"Y","Y"
128141,"Y","Y"
128175,"Y","Y"
128181,"Y","Y"
128189,"Y","Y"
128310,"Y","Y"
127639,"Y","Y"
127658,"Y","Y"
128419,"Y","Y"
128427,"Y","Y"
128466,"Y","Y"
128467,"Y","Y"
128554,"Y","Y"
128576,"Y","Y"
128579,"Y","Y"
128651,"Y","Y"
128683,"Y","Y"
128757,"Y","Y"
128778,"Y","Y"
128810,"Y","Y"
128090,"Y","Y"
128853,"Y","Y"
128852,"Y","Y"
128886,"Y","Y"
128869,"Y","Y"
128660,"Y","Y"
129137,"Y","Y"
129117,"Y","Y"
129199,"Y","Y"
128449,"Y","Y"
129073,"Y","Y"
129357,"Y","Y"
128648,"Y","Y"
129110,"Y","Y"
129093,"Y","Y"
129171,"Y","Y"
129249,"Y","Y"
129484,"Y","Y"
124683,"Y","Y"
128725,"Y","Y"
129453,"Y","Y"
129524,"Y","Y"
129220,"Y","Y"
129419,"Y","Y"
129570,"Y","Y"
129509,"Y","Y"
129648,"Y","Y"
129125,"Y","Y"
129209,"Y","Y"
129784,"Y","Y"
129792,"Y","Y"
129651,"Y","Y"
129803,"Y","Y"
129814,"Y","Y"
128067,"Y","Y"
129930,"Y","Y"
129683,"Y","Y"
129951,"Y","Y"
128352,"Y","Y"
129336,"Y","Y"
129982,"Y","Y"
128638,"Y","Y"
130005,"Y","Y"
130094,"Y","Y"
129009,"Y","Y"
130122,"Y","Y"
130185,"Y","Y"
130202,"Y","Y"
130048,"Y","Y"
128973,"Y","Y"
130344,"Y","Y"
130248,"Y","Y"
130076,"Y","Y"
117821,"Y","Y"
130490,"Y","Y"
130721,"Y","Y"
130728,"Y","Y"
130763,"Y","Y"
130797,"Y","Y"
130812,"Y","Y"
130816,"Y","Y"
130496,"Y","Y"
128840,"Y","Y"
128843,"Y","Y"
131036,"Y","Y"
131160,"Y","Y"
130515,"Y","Y"
128256,"Y","Y"
130092,"Y","Y"
131215,"Y","Y"
131214,"Y","Y"
131277,"Y","Y"
125167,"Y","Y"
130884,"Y","Y"
130621,"Y","Y"
130054,"Y","Y"
131400,"Y","Y"
131470,"Y","Y"
131464,"Y","Y"
131485,"Y","Y"
129187,"Y","Y"
131612,"Y","Y"
131671,"Y","Y"
131687,"Y","Y"
131748,"Y","Y"
131839,"Y","Y"
131071,"Y","Y"
131890,"Y","Y"
131922,"Y","Y"
131161,"Y","Y"
131465,"Y","Y"
132017,"Y","Y"
131855,"Y","Y"
131910,"Y","Y"
132064,"Y","Y"
130337,"Y","Y"
131689,"Y","Y"
130123,"Y","Y"
132136,"Y","Y"
130382,"Y","Y"
128473,"Y","Y"
131903,"Y","Y"
132257,"Y","Y"
132258,"Y","Y"
132286,"Y","Y"
130029,"Y","Y"
132303,"Y","Y"
132326,"Y","Y"
132344,"Y","Y"
132411,"Y","Y"
132493,"Y","Y"
132482,"Y","Y"
131661,"Y","Y"
132151,"Y","Y"
132582,"Y","Y"
125558,"Y","Y"
132655,"Y","Y"
132504,"Y","Y"
132790,"Y","Y"
132457,"Y","Y"
131358,"Y","Y"
132952,"Y","Y"
132758,"Y","Y"
131674,"Y","Y"
133007,"Y","Y"
127337,"Y","Y"
133128,"Y","Y"
133148,"Y","Y"
133009,"Y","Y"
129044,"Y","Y"
133167,"Y","Y"
133170,"Y","Y"
132958,"Y","Y"
133251,"Y","Y"
133281,"Y","Y"
132820,"Y","Y"
133340,"Y","Y"
133372,"Y","Y"
126430,"Y","Y"
133430,"Y","Y"
132917,"Y","Y"
126516,"Y","Y"
132741,"Y","Y"
133234,"Y","Y"
133510,"Y","Y"
133433,"Y","Y"
132955,"Y","Y"
132480,"Y","Y"
133112,"Y","Y"
133385,"Y","Y"
133503,"Y","Y"
133679,"Y","Y"
133702,"Y","Y"
133711,"Y","Y"
133862,"Y","Y"
131436,"Y","Y"
133914,"Y","Y"
133932,"Y","Y"
133943,"Y","Y"
133957,"Y","Y"
133255,"Y","Y"
133613,"Y","Y"
133431,"Y","Y"
134203,"Y","Y"
134149,"Y","Y"
134211,"Y","Y"
134223,"Y","Y"
134265,"Y","Y"
134308,"Y","Y"
134314,"Y","Y"
134012,"Y","Y"
133517,"Y","Y"
134267,"Y","Y"
133955,"Y","Y"
134400,"Y","Y"
133616,"Y","Y"
129644,"Y","Y"
132651,"Y","Y"
132757,"Y","Y"
134411,"Y","Y"
134556,"Y","Y"
130110,"Y","Y"
134431,"Y","Y"
134303,"Y","Y"
134547,"Y","Y"
134616,"Y","Y"
134830,"Y","Y"
134903,"Y","Y"
134912,"Y","Y"
134920,"Y","Y"
132574,"Y","Y"
135010,"Y","Y"
134075,"Y","Y"
135126,"Y","Y"
135129,"Y","Y"
135158,"Y","Y"
135177,"Y","Y"
135174,"Y","Y"
135220,"Y","Y"
135216,"Y","Y"
135372,"Y","Y"
135279,"Y","Y"
134908,"Y","Y"
135494,"Y","Y"
134836,"Y","Y"
129833,"Y","Y"
135436,"Y","Y"
135631,"Y","Y"
135642,"Y","Y"
135540,"Y","Y"
135758,"Y","Y"
135548,"Y","Y"
135777,"Y","Y"
135814,"Y","Y"
128448,"Y","Y"
136024,"Y","Y"
136022,"Y","Y"
135120,"Y","Y"
135667,"Y","Y"
132935,"Y","Y"
136201,"Y","Y"
136232,"Y","Y"
136213,"Y","Y"
136309,"Y","Y"
136378,"Y","Y"
136410,"Y","Y"
134349,"Y","Y"
135881,"Y","Y"
136463,"Y","Y"
136559,"Y","Y"
136515,"Y","Y"
135339,"Y","Y"
134940,"Y","Y"
136632,"Y","Y"
136774,"Y","Y"
136487,"Y","Y"
136846,"Y","Y"
136331,"Y","Y"
134047,"Y","Y"
135528,"Y","Y"
136986,"Y","Y"
137023,"Y","Y"
135924,"Y","Y"
137142,"Y","Y"
137041,"Y","Y"
137022,"Y","Y"
135910,"Y","Y"
137139,"Y","Y"
136727,"Y","Y"
137287,"Y","Y"
136925,"Y","Y"
135645,"Y","Y"
130682,"Y","Y"
133807,"Y","Y"
137323,"Y","Y"
137573,"Y","Y"
137270,"Y","Y"
137600,"Y","Y"
134712,"Y","Y"
137676,"Y","Y"
137688,"Y","Y"
137706,"Y","Y"
134759,"Y","Y"
137290,"Y","Y"
137642,"Y","Y"
137754,"Y","Y"
137091,"Y","Y"
137894,"Y","Y"
137944,"Y","Y"
137980,"Y","Y"
137717,"Y","Y"
137836,"Y","Y"
136398,"Y","Y"
135300,"Y","Y"
138116,"Y","Y"
138203,"Y","Y"
138211,"Y","Y"
138235,"Y","Y"
138105,"Y","Y"
138353,"Y","Y"
137439,"Y","Y"
137756,"Y","Y"
136762,"Y","Y"
138184,"Y","Y"
129807,"Y","Y"
137606,"Y","Y"
138082,"Y","Y"
138640,"Y","Y"
138679,"Y","Y"
137749,"Y","Y"
136422,"Y","Y"
138611,"Y","Y"
138495,"Y","Y"
137977,"Y","Y"
138841,"Y","Y"
136965,"Y","Y"
138783,"Y","Y"
138461,"Y","Y"
138924,"Y","Y"
138977,"Y","Y"
139008,"Y","Y"
139044,"Y","Y"
139019,"Y","Y"
132062,"Y","Y"
139133,"Y","Y"
138472,"Y","Y"
138957,"Y","Y"
139287,"Y","Y"
139064,"Y","Y"
139335,"Y","Y"
139349,"Y","Y"
139362,"Y","Y"
139372,"Y","Y"
139385,"Y","Y"
136141,"Y","Y"
139435,"Y","Y"
134173,"Y","Y"
138912,"Y","Y"
139487,"Y","Y"
139565,"Y","Y"
135865,"Y","Y"
136035,"Y","Y"
139090,"Y","Y"
139220,"Y","Y"
138914,"Y","Y"
139448,"Y","Y"
139387,"Y","Y"
137078,"Y","Y"
139763,"Y","Y"
139678,"Y","Y"
139705,"Y","Y"
139754,"Y","Y"
140038,"Y","Y"
140110,"Y","Y"
137972,"Y","Y"
131605,"Y","Y"
137899,"Y","Y"
139968,"Y","Y"
140390,"Y","Y"
140429,"Y","Y"
140430,"Y","Y"
140536,"Y","Y"
140539,"Y","Y"
140737,"Y","Y"
140756,"Y","Y"
140757,"Y","Y"
140588,"Y","Y"
139975,"Y","Y"
139109,"Y","Y"
138848,"Y","Y"
141038,"Y","Y"
140940,"Y","Y"
141217,"Y","Y"
131540,"Y","Y"
141362,"Y","Y"
141406,"Y","Y"
141442,"Y","Y"
141549,"Y","Y"
141292,"Y","Y"
141032,"Y","Y"
138214,"Y","Y"
138847,"Y","Y"
141650,"Y","Y"
137912,"Y","Y"
140045,"Y","Y"
141697,"Y","Y"
141463,"Y","Y"
140126,"Y","Y"
139143,"Y","Y"
138625,"Y","Y"
141825,"Y","Y"
141405,"Y","Y"
139500,"Y","Y"
141862,"Y","Y"
141722,"Y","Y"
137160,"Y","Y"
142000,"Y","Y"
142016,"Y","Y"
141979,"Y","Y"
137075,"Y","Y"
141709,"Y","Y"
142057,"Y","Y"
142103,"Y","Y"
142120,"Y","Y"
142270,"Y","Y"
141928,"Y","Y"
139194,"Y","Y"
142314,"Y","Y"
142060,"Y","Y"
136609,"Y","Y"
141498,"Y","Y"
140218,"Y","Y"
142530,"Y","Y"
142239,"Y","Y"
141518,"Y","Y"
