"FilingID","Country/Authority"
"911677","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"911677","Other: SWISS FEDERAL BANKING COMMISSION"
"911677","Other: SWISS NATIONAL BANK"
"911677","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"911677","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"911677","Canada - Nova Scotia Securities Commission"
"911677","China, People's Republic of - China Securities Regulatory Commission "
"911677","Taiwan - Financial Supervisory Commission"
"911677","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"911677","India - Securities and Exchange Board of India"
"911677","Singapore - Monetary Authority of Singapore"
"911794","United Kingdom - Financial Conduct Authority"
"897436","Australia - Australian Securities and Investments Commission"
"897436","Other: AUSTRALIA - AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
"912001","Canada - Ontario Securities Commission"
"912064","Canada - British Columbia Securities Commission"
"912064","Mexico - National Commission for Banking and Securities"
"912064","Canada - Manitoba Securities Commission"
"912064","Canada - Saskatchewan Financial Services Commission"
"912064","Canada - New Brunswick Securities Commission"
"912064","Canada - Ontario Securities Commission"
"912064","Canada - Prince Edward Island, Securities Office"
"912064","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"912064","Canada - Yukon Territories, Registrar of Securities"
"912064","Canada - Alberta Securities Commission"
"912064","Canada - Quebec, Financial Markets Authority"
"912064","Australia - Australian Securities and Investments Commission"
"912064","Dubai - Dubai Financial Services Authority"
"912064","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"912064","Other: SWISS FEDERAL BANKING COMMISSION"
"912064","Other: SWISS NATIONAL BANK"
"912064","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"912064","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"912064","Canada - Nova Scotia Securities Commission"
"912064","China, People's Republic of - China Securities Regulatory Commission "
"912064","Taiwan - Financial Supervisory Commission"
"912064","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"912064","India - Securities and Exchange Board of India"
"912064","Singapore - Monetary Authority of Singapore"
"910145","Canada - Ontario Securities Commission"
"907785","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"890173","India - Securities and Exchange Board of India"
"890173","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION/FINANCIAL SUPERVISORY SERVICE"
"910197","Japan - Financial Services Agency"
"912612","United Kingdom - Financial Conduct Authority"
"912692","Canada - Alberta Securities Commission"
"912692","Canada - British Columbia Securities Commission"
"912692","Canada - Quebec, Financial Markets Authority"
"912692","Canada - Ontario Securities Commission"
"912692","Canada - Manitoba Securities Commission"
"912563","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"912563","India - Securities and Exchange Board of India"
"912563","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"912563","Japan - Financial Services Agency"
"912231","Japan - Financial Services Agency"
"912231","Australia - Australian Securities and Investments Commission"
"912231","Ireland -  Central Bank of Ireland"
"912231","Canada - Alberta Securities Commission"
"912231","Canada - British Columbia Securities Commission"
"912231","Canada - Manitoba Securities Commission"
"912231","Canada - New Brunswick Securities Commission"
"912231","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"912231","Canada - Nova Scotia Securities Commission"
"912231","Canada - Prince Edward Island, Securities Office"
"912231","Canada - Quebec, Financial Markets Authority"
"912231","South Africa - Financial Services Board"
"912231","Canada - Ontario Securities Commission"
"912507","Japan - Financial Services Agency"
"912868","Japan - Financial Services Agency"
"912911","United Kingdom - Financial Conduct Authority"
"912554","United Kingdom - Financial Conduct Authority"
"895716","United Kingdom - Financial Conduct Authority"
"895716","South Africa - Financial Services Board"
"912952","Netherlands - The Netherlands Authority for the Financial Markets"
"912952","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"909048","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"909048","Dubai - Dubai Financial Services Authority"
"909048","Netherlands - The Netherlands Authority for the Financial Markets"
"909048","Spain - National Commission of Securities Markets"
"909048","Sweden - Swedish Financial Supervisory Authority"
"909048","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION / FINANCIAL SUPERVISORY SERVICE"
"909048","Germany - German Federal Financial Supervisory Agency"
"909048","Other: ROMANIA/ROMANIAN NATIONAL SECURITIES COMMISSION"
"913178","Canada - British Columbia Securities Commission"
"913178","Canada - Alberta Securities Commission"
"913178","Canada - Quebec, Financial Markets Authority"
"913178","Canada - Ontario Securities Commission"
"913178","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"892599","Singapore - Monetary Authority of Singapore"
"913332","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"913343","Ireland -  Central Bank of Ireland"
"890377","Hong Kong - Securities and Futures Commission"
"890377","Other: HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
"890377","India - Securities and Exchange Board of India"
"890425","Hong Kong - Securities and Futures Commission"
"890425","India - Securities and Exchange Board of India"
"890425","Singapore - Monetary Authority of Singapore"
"890425","Taiwan - Financial Supervisory Commission"
"890425","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION / FINANCIAL SUPERVISORY SERVICE"
"912383","China, People's Republic of - China Securities Regulatory Commission "
"913627","Ireland -  Central Bank of Ireland"
"907685","Cayman Islands - Cayman Islands Stock Exchange Authority"
"913639","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"913639","India - Securities and Exchange Board of India"
"913639","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"913639","Japan - Financial Services Agency"
"907897","United Kingdom - Financial Conduct Authority"
"913059","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"913879","Other: CAYMAN ISLANDS MONETARY AUTHORITY"
"890677","United Kingdom - Financial Conduct Authority"
"906690","Isle of Man - Financial Supervision Commission"
"913288","United Kingdom - Financial Conduct Authority"
"913842","Netherlands - The Netherlands Authority for the Financial Markets"
"913842","United Kingdom - Financial Conduct Authority"
"914265","Netherlands - The Netherlands Authority for the Financial Markets"
"914265","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"902463","United Kingdom - Financial Conduct Authority"
"914375","Australia - Australian Securities and Investments Commission"
"914375","Other: AUSTRALIA - AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
"914401","United Kingdom - Financial Conduct Authority"
"914451","United Kingdom - Financial Conduct Authority"
"914092","India - Securities and Exchange Board of India"
"914092","China, People's Republic of - China Securities Regulatory Commission "
"914092","Other: PINEBRIDGE INVESTMENTS LLC IS EXEMPT FROM HOLDING AN AUSTRALIAN FINANCIAL SERVICES LICENSE DUE TO ITS REGISTRATION WITH THE SEC"
"914158","United Kingdom - Financial Conduct Authority"
"914486","United Kingdom - Financial Conduct Authority"
"914486","South Africa - Financial Services Board"
"914479","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"914629","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"914634","Other: BELGIUM - FINANCIAL SERVICES AND MARKET AUTHORITY"
"914636","France - Financial Markets Authority"
"914656","France - Financial Markets Authority"
"914200","United Kingdom - Financial Conduct Authority"
"914346","Ireland -  Central Bank of Ireland"
"914903","Canada - New Brunswick Securities Commission"
"914903","Canada - Alberta Securities Commission"
"914903","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"914903","Canada - Manitoba Securities Commission"
"914903","Canada - British Columbia Securities Commission"
"914903","Canada - Ontario Securities Commission"
"914903","Canada - Northwest Territories, Office of the Registrar of Securities"
"914903","Canada - Nova Scotia Securities Commission"
"914903","Canada - Nunavut, Registrar of Securities"
"914903","Canada - Prince Edward Island, Securities Office"
"914903","Canada - Quebec, Financial Markets Authority"
"914903","Canada - Saskatchewan Financial Services Commission"
"914903","Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
"914903","Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"913816","Ireland -  Central Bank of Ireland"
"914909","Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
"914909","Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
"914818","Cayman Islands - Cayman Islands Monetary Authority"
"914923","Canada - New Brunswick Securities Commission"
"914923","Canada - Alberta Securities Commission"
"914923","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"914923","Canada - Manitoba Securities Commission"
"914923","Canada - British Columbia Securities Commission"
"914923","Canada - Ontario Securities Commission"
"914923","Canada - Northwest Territories, Office of the Registrar of Securities"
"914923","Canada - Nova Scotia Securities Commission"
"914923","Canada - Nunavut, Registrar of Securities"
"914923","Canada - Prince Edward Island, Securities Office"
"914923","Canada - Quebec, Financial Markets Authority"
"914923","Canada - Saskatchewan Financial Services Commission"
"914923","Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
"914923","Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
"912434","Canada - Ontario Securities Commission"
"912434","Canada - Quebec, Financial Markets Authority"
"912434","Canada - Alberta Securities Commission"
"912434","Canada - British Columbia Securities Commission"
"912434","Canada - Manitoba Securities Commission"
"914988","United Kingdom - Financial Conduct Authority"
"914982","United Kingdom - Financial Conduct Authority"
"908572","Canada - Ontario Securities Commission"
"907875","United Kingdom - Financial Conduct Authority"
"912532","Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - SASKATCHEWAN FINANCIAL SERVICES COMMISSION"
"912532","Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - NEW BRUNSWICK SECURITIES COMMISSION"
"912532","Switzerland - Swiss Financial Market Supervisory Authority"
"912532","India - Securities and Exchange Board of India"
